           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -120              100              490         0.631699         0.622946          3.75847            12.05        -0.999725         -1.39101
             -120              100              495          0.72856         0.471483          6.06153          11.0141         -1.24037         -1.14837
             -120              100              500         0.792001         0.307325          8.10652          9.54107         -1.42541        -0.865432
             -115              100                0         -23.8984          -14.034           2.4033         -16.2497         0.691534         -2.04138
             -115              100                5         -23.4422         -13.9931          2.73581         -15.7487           0.3724         -1.16307
             -115              100               10         -22.8363         -13.8716          3.13832         -15.2796         0.112181        -0.288833
             -115              100               15         -22.0525         -13.6219          3.57091         -14.8629        0.0058884         0.558579
             -115              100               20         -21.1612         -13.2946           4.0217         -14.4781      -0.00728115          1.38976
             -115              100               25         -20.1719         -12.8364          4.37726         -14.1439         0.174991          2.16029
             -115              100               30         -19.1332         -12.3121          4.68483         -13.8352         0.455745          2.90024
             -115              100               35         -18.0616         -11.6676           4.7994         -13.5638         0.896967           3.5485
             -115              100               40         -16.9763         -10.9732          4.83392         -13.3078          1.40475          4.15873
             -115              100               45         -15.8915         -10.1747          4.62138         -13.0665          2.00984          4.65239
             -115              100               50         -14.8068         -9.34115          4.32591           -12.83          2.64759          5.10693
             -115              100               55         -13.7346         -8.42286          3.76486         -12.5788            3.319          5.42747
             -115              100               60         -12.6656         -7.48212          3.13346         -12.3237          3.99933          5.71251
             -115              100               65         -11.6106          -6.4772          2.24579         -12.0224          4.65908          5.85329
             -115              100               70         -10.5586         -5.45936          1.30653         -11.7118          5.31468          5.96504
             -115              100               75         -9.51907         -4.39768         0.142831         -11.3215          5.90597          5.92837
             -115              100               80         -8.48139         -3.32968         -1.05313         -10.9197          6.48801          5.87037
             -115              100               85          -7.4553         -2.23686         -2.42681          -10.403          6.97082          5.66453
             -115              100               90         -6.43027         -1.14176         -3.81674         -9.87581          7.44455          5.44518
             -115              100               95          -5.4175       -0.0393734         -5.32887         -9.20292          5.79839          3.92717
             -115              100              100         -4.40527          1.06333         -6.84633         -8.52366          4.05956          2.35239
             -115              100              105         -4.14952          1.79891          -8.4876         -7.20041          2.25545         0.712153
             -115              100              110         -3.76722          2.47085         -9.85821         -5.55681          2.38149         0.209056
             -115              100              115         -3.27337           3.0581         -10.8974          -3.6437          2.40509        -0.310824
             -115              100              120         -2.68626          3.54324         -11.5595         -1.52598          2.32438        -0.826283
             -115              100              125         -2.02684          3.91239         -11.8064         0.714935          2.14179         -1.31623
             -115              100              130         -1.31783          4.15569         -11.6102          2.99261          1.86402         -1.76058
             -115              100              135        -0.583274           4.2677         -10.9671          5.22121          1.50173         -2.14098
             -115              100              140         0.152493          4.24753          -9.8974          7.31142          1.06894          -2.4416
             -115              100              145         0.865519           4.0987         -8.43404          9.17614         0.582499          -2.6498
             -115              100              150          1.53323          3.82885         -6.62071          10.7412        0.0615383          -2.7566
             -115              100              155          2.13513          3.44956          -4.5189          11.9424        -0.473367         -2.75693
             -115              100              160          2.65344          2.97574         -2.20471          12.7205         -1.00109         -2.64993
             -115              100              165           3.0736          2.42497         0.237949          13.0332         -1.50073         -2.43907
             -115              100              170          3.38458          1.81701          2.71663          12.8638         -1.95245         -2.13191
             -115              100              175          3.57933          1.17319          5.13262          12.2129          -2.3383         -1.73971
             -115              100              180          3.65482         0.515528          7.39187          11.0952         -2.64294         -1.27712
             -115              100              185          3.61206        -0.134306          9.40987          9.54456          -2.8541        -0.761547
             -115              100              190          3.45597        -0.755532          11.1069          7.61445         -2.96304        -0.212467
             -115              100              195          3.19526         -1.32876          12.4093            5.373         -2.96504          0.34935
             -115              100              200          2.84192         -1.83671          13.2584           2.9015         -2.85964          0.90263
             -115              100              205          2.41057         -2.26488           13.617         0.292987         -2.65053          1.42644
             -115              100              210          1.91794          -2.6018          13.4674         -2.35183         -2.34529          1.90103
             -115              100              215          1.38242          -2.8393          12.8096         -4.93183         -1.95516          2.30852
             -115              100              220         0.823392         -2.97298          11.6638         -7.35144         -1.49462          2.63361
             -115              100              225          0.26041         -3.00231          10.0688         -9.51699        -0.980851          2.86413
             -115              100              230        -0.287531         -2.93013          8.07846         -11.3372         -0.43303           2.9916
             -115              100              235        -0.802537         -2.76242           5.7635         -12.7377         0.128381          3.01156
             -115              100              240         -1.26843         -2.50823          3.21461         -13.6655          0.68251          2.92359
             -115              100              245         -1.67126         -2.17952         0.532857         -14.0803          1.20893          2.73129
             -115              100              250         -1.99967          -1.7905         -2.18285         -13.9606          1.68835          2.44225
             -115              100              255         -2.24519         -1.35684         -4.83344         -13.3098          2.10323          2.06766
             -115              100              260         -2.40249         -0.89515         -7.31459         -12.1495          2.43859          1.62188
             -115              100              265         -2.46965        -0.422493         -9.52561          -10.518          2.68259          1.12189
             -115              100              270         -2.44788        0.0444061         -11.3796         -8.47563          2.82697         0.586686
             -115              100              275         -2.34142         0.489572          -12.804         -6.10216          2.86719        0.0363524
             -115              100              280         -2.15731         0.898137          -13.741         -3.49143          2.80274        -0.508693
             -115              100              285          -1.9051          1.25703         -14.1528        -0.741245          2.63705         -1.02836
             -115              100              290         -1.59635           1.5556         -14.0244          2.04835          2.37734         -1.50356
             -115              100              295          -1.2436          1.78498         -13.3514          4.76493           2.0333         -1.91609
             -115              100              300        -0.862131          1.94045         -12.1592          7.29581          1.61994         -2.25197
             -115              100              305        -0.466835          2.01943          -10.493          9.54661          1.15369          -2.4997
             -115              100              310       -0.0723755          2.02218         -8.42394          11.4277         0.652719         -2.65118
             -115              100              315         0.307003           1.9513         -6.03281          12.8591         0.136208         -2.70153
             -115              100              320         0.658284          1.81284         -3.40988          13.7919         -0.37609         -2.65104
             -115              100              325         0.969777          1.61464        -0.656392          14.1912        -0.864933         -2.50313
             -115              100              330           1.2319          1.36654          2.11759          14.0396         -1.31223         -2.26486
             -115              100              335           1.4373          1.07972          4.80346          13.3386         -1.70183         -1.94673
             -115              100              340          1.58079         0.766093          7.29691          12.1154         -2.02005         -1.56218
             -115              100              345           1.6596         0.438189          9.49782          10.4271         -2.25613         -1.12685
             -115              100              350          1.67363          0.10882          11.3184          8.34027         -2.40259        -0.658028
             -115              100              355          1.62516         -0.20971          12.6923          5.93231         -2.45546        -0.174116
             -115              100              360           1.5185         -0.50611          13.5696          3.30032         -2.41434         0.306182
             -115              100              365          1.35999        -0.770349           13.912         0.548425         -2.28249         0.764658
             -115              100              370          1.15784        -0.993925           13.703         -2.21512         -2.06676          1.18424
             -115              100              375         0.921479          -1.1702          12.9553         -4.88057         -1.77717          1.54959
             -115              100              380         0.661036         -1.29457          11.7038         -7.34041         -1.42622          1.84778
             -115              100              385         0.387254         -1.36448          9.99861         -9.49539         -1.02846          2.06878
             -115              100              390         0.111117         -1.37954          7.90654         -11.2678        -0.600103          2.20569
             -115              100              395         -0.15682         -1.34152          5.51302         -12.5908        -0.158361          2.25489
             -115              100              400        -0.406841         -1.25408          2.91374          -13.407         0.279383          2.21621
             -115              100              405        -0.630207         -1.12263         0.210007         -13.6848         0.696229            2.093
             -115              100              410        -0.819481        -0.954005         -2.48814         -13.4173          1.07639          1.89182
             -115              100              415        -0.968946        -0.756185          -5.0688         -12.6209          1.40587          1.62217
             -115              100              420         -1.07462        -0.537948         -7.43128         -11.3284          1.67297          1.29601
             -115              100              425         -1.13416        -0.308552         -9.48798         -9.59203          1.86861         0.927294
             -115              100              430         -1.14705        -0.077319         -11.1584         -7.48592          1.98656          0.53136
             -115              100              435          -1.1148         0.146794         -12.3726         -5.09265           2.0238         0.124311
             -115              100              440         -1.04074         0.355422         -13.0831         -2.50748          1.98069        -0.277627
             -115              100              445        -0.929483         0.541046          -13.267         0.161323          1.86072        -0.658719
             -115              100              450        -0.786728         0.697346         -12.9197          2.80234          1.67034         -1.00439
             -115              100              455        -0.619269         0.819412         -12.0574          5.31155           1.4186         -1.30182
             -115              100              460        -0.434738         0.903881         -10.7193          7.59502          1.11677         -1.54034
             -115              100              465        -0.241072         0.948998         -8.96203          9.56017         0.777892         -1.71174
             -115              100              470       -0.0462385         0.954611          -6.8547          11.1261         0.416319         -1.81073
             -115              100              475         0.141959         0.922056         -4.48243           12.232        0.0470282           -1.835
             -115              100              480         0.316307          0.85405         -1.94737          12.8368        -0.315002         -1.78532
             -115              100              485         0.470551         0.754652         0.644213          12.9189        -0.655454         -1.66542
             -115              100              490         0.599498         0.629152           3.1911          12.4781        -0.961186          -1.4817
             -115              100              495         0.698995          0.48368          5.59432          11.5388         -1.22069         -1.24301
             -115              100              500         0.766097         0.324772          7.75575          10.1406          -1.4246        -0.960274
             -110              100                0         -23.5913         -15.4086          7.18864          -16.247         0.803964         -2.16356
             -110              100                5         -23.1548         -15.3517          7.43945         -15.7246          0.67165           -1.187
             -110              100               10         -22.5863         -15.2067          7.71297          -15.245         0.582986        -0.216199
             -110              100               15         -21.8524         -14.9224          7.96597         -14.8352         0.612636         0.722309
             -110              100               20         -21.0183         -14.5538          8.20655         -14.4676         0.713863          1.64128
             -110              100               25         -20.0814          -14.044          8.33053         -14.1675         0.972651          2.48997
             -110              100               30         -19.0928          -13.463          8.39576         -13.9015          1.31083          3.30325
             -110              100               35         -18.0596         -12.7543          8.26518         -13.6874          1.78545          4.01232
             -110              100               40          -17.008         -11.9927          8.05337         -13.4949          2.31665          4.67817
             -110              100               45         -15.9459         -11.1226          7.59773         -13.3286          2.93508          5.21331
             -110              100               50         -14.8803         -10.2162          7.06024         -13.1712          3.58277          5.70458
             -110              100               55         -13.8195         -9.22381          6.26003         -13.0073          4.26292          6.04727
             -110              100               60         -12.7601         -8.20858          5.39023         -12.8418          4.95167           6.3506
             -110              100               65         -11.7105          -7.1302          4.26488         -12.6349          5.62292          6.49553
             -110              100               70         -10.6629          -6.0391           3.0881         -12.4197          6.29065          6.60858
             -110              100               75         -9.62608         -4.90658          1.68574         -12.1266          6.89868          6.55998
             -110              100               80         -8.59078          -3.7681         0.250959         -11.8224          7.49813          6.48815
             -110              100               85         -7.56678         -2.60782          -1.3638         -11.4025          8.00324           6.2562
             -110              100               90         -6.54382         -1.44555         -2.99502         -10.9721          8.49972           6.0096
             -110              100               95         -5.53385        -0.278991         -4.75116         -10.3935            6.609          4.33353
             -110              100              100         -4.52444         0.887757         -6.51277         -9.80846          4.61393          2.59498
             -110              100              105         -4.29407          1.64134         -8.39261         -8.52482          2.55868         0.785821
             -110              100              110         -3.93347          2.33512         -10.0053         -6.87557          2.70096         0.231007
             -110              100              115         -3.45715          2.94741         -11.2812          -4.9114          2.73095        -0.342775
             -110              100              120         -2.88305          3.45999         -12.1665          -2.6992          2.64656         -0.91254
             -110              100              125         -2.23185           3.8582          -12.615        -0.324009          2.45032         -1.45542
             -110              100              130         -1.52625          4.13137         -12.5915          2.12272           2.1494         -1.94957
             -110              100              135        -0.790275          4.27324          -12.086          4.54916          1.75523         -2.37503
             -110              100              140       -0.0483966           4.2822         -11.1145          6.85872          1.28289         -2.71447
             -110              100              145         0.675206          4.16099         -9.70633          8.95632         0.750503         -2.95401
             -110              100              150          1.35758          3.91656         -7.90345          10.7597         0.178645         -3.08364
             -110              100              155          1.97771          3.55982         -5.76725           12.196        -0.410462         -3.09758
             -110              100              160          2.51734          3.10519         -3.37545          13.1975        -0.993957         -2.99458
             -110              100              165          2.96129          2.56989        -0.815034          13.7139          -1.5492         -2.77804
             -110              100              170          3.29787          1.97333          1.81704          13.7215         -2.05462         -2.45576
             -110              100              175          3.51931          1.33665          4.41608          13.2151         -2.49061         -2.03951
             -110              100              180          3.62184          0.68176          6.88117          12.2043         -2.84027         -1.54472
             -110              100              185          3.60576        0.0304225           9.1204          10.7194         -3.08998        -0.989875
             -110              100              190          3.47529        -0.596437           11.046          8.81213         -3.22991        -0.395774
             -110              100              195          3.23852         -1.17918          12.5756           6.5501         -3.25449         0.215334
             -110              100              200           2.9069         -1.70015          13.6426          4.01593         -3.16271         0.820613
             -110              100              205          2.49454         -2.14434           14.202          1.30554         -2.95795          1.39749
             -110              100              210          2.01772         -2.49975           14.229          -1.4761         -2.64783          1.92454
             -110              100              215          1.49449         -2.75763          13.7176         -4.22261          -2.2439          2.38228
             -110              100              220         0.944026         -2.91298          12.6829         -6.83217         -1.76128          2.75389
             -110              100              225         0.385801         -2.96461          11.1604          -9.2038         -1.21798          3.02585
             -110              100              230        -0.161168         -2.91471          9.20143         -11.2382        -0.634307          3.18849
             -110              100              235        -0.678848         -2.76863          6.87615         -12.8532       -0.0319933          3.23636
             -110              100              240         -1.15086         -2.53485          4.27642         -13.9879         0.566661          3.16834
             -110              100              245         -1.56296         -2.22474          1.50591         -14.5948          1.13973          2.98765
             -110              100              250         -1.90344         -1.85205         -1.33294         -14.6451          1.66637          2.70175
             -110              100              255         -2.16331         -1.43207         -4.13626         -14.1366          2.12754          2.32193
             -110              100              260         -2.33671        -0.981157         -6.79358         -13.0861          2.50676          1.86291
             -110              100              265         -2.42117        -0.516148         -9.19712         -11.5278          2.79086          1.34236
             -110              100              270         -2.41737       -0.0536653         -11.2527         -9.52011          2.97036         0.780166
             -110              100              275         -2.32894         0.390361         -12.8803         -7.14223          3.03975         0.197508
             -110              100              280         -2.16238         0.800939         -14.0145         -4.48884           2.9977        -0.383975
             -110              100              285         -1.92675           1.1648         -14.6103         -1.65971          2.84714         -0.94287
             -110              100              290         -1.63314          1.47101         -14.6462          1.24195          2.59502          -1.4587
             -110              100              295         -1.29359          1.71036         -14.1115          4.09919          2.25094         -1.91184
             -110              100              300        -0.923032          1.87773          -13.027          6.79284          1.83022         -2.28693
             -110              100              305        -0.536191          1.97006         -11.4341          9.22242          1.34977         -2.57121
             -110              100              310        -0.147582          1.98712         -9.40222          11.2913         0.828494         -2.75542
             -110              100              315         0.228668          1.93104         -7.01114          12.9124         0.286437         -2.83365
             -110              100              320         0.579564          1.80737         -4.35164          14.0296        -0.255563         -2.80542
             -110              100              325         0.893283          1.62342         -1.52688          14.6012        -0.777119          -2.6736
             -110              100              330          1.16001          1.38855          1.34962          14.6035          -1.2589         -2.44494
             -110              100              335          1.37217          1.11361          4.16487          14.0322         -1.68348         -2.12981
             -110              100              340          1.52427         0.810209          6.80939          12.9104         -2.03594         -1.74178
             -110              100              345          1.61319         0.490609          9.17677           11.292         -2.30437         -1.29684
             -110              100              350           1.6384         0.167367          11.1726          9.24159         -2.48023        -0.812821
             -110              100              355          1.60174        -0.147326          12.7242          6.83535         -2.55865         -0.30887
             -110              100              360          1.50711        -0.442183          13.7751          4.17093         -2.53847         0.195437
             -110              100              365          1.36045         -0.70712          14.2802          1.35437         -2.42235         0.680916
             -110              100              370          1.16956        -0.933524          14.2166         -1.50294         -2.21673          1.12942
             -110              100              375         0.943524         -1.11456          13.5921         -4.28725          -1.9315          1.52452
             -110              100              380         0.692153         -1.24536          12.4376         -6.88613         -1.57926          1.85219
             -110              100              385         0.425906          -1.3231             10.8         -9.19454         -1.17482          2.10135
             -110              100              390         0.155588          -1.3471          8.74387         -11.1289        -0.734783          2.26413
             -110              100              395         -0.10835         -1.31875          6.35395         -12.6163        -0.276961          2.33609
             -110              100              400        -0.356264          -1.2413          3.72622         -13.5929         0.180516          2.31639
             -110              100              405        -0.579405         -1.11978         0.963571         -14.0206          0.61991          2.20781
             -110              100              410        -0.770245        -0.960695         -1.82103         -13.8875          1.02453          2.01654
             -110              100              415         -0.92293         -0.77175         -4.51173         -13.2053          1.37938          1.75185
             -110              100              420         -1.03333        -0.561439         -7.00325         -12.0024          1.67181           1.4257
             -110              100              425         -1.09889        -0.338761         -9.20292         -10.3283          1.89181          1.05224
             -110              100              430         -1.11876        -0.112835         -11.0247          -8.2552          2.03232         0.647179
             -110              100              435         -1.09412         0.107518         -12.3926         -5.86492          2.08958         0.227129
             -110              100              440           -1.028         0.313986         -13.2529         -3.25312          2.06327        -0.191078
             -110              100              445        -0.924769         0.499049          -13.577        -0.529785          1.95637        -0.591008
             -110              100              450        -0.789857         0.656334         -13.3554          2.19099          1.77498        -0.957285
             -110              100              455        -0.629752         0.780837         -12.5998          4.80173            1.528         -1.27626
             -110              100              460        -0.451801         0.869035         -11.3456          7.20444          1.22668         -1.53644
             -110              100              465        -0.263736         0.918958         -9.64684          9.30167         0.884225         -1.72883
             -110              100              470       -0.0733701         0.930247         -7.57045           11.007         0.515225         -1.84736
             -110              100              475         0.111605         0.904019         -5.20089          12.2541          0.13507         -1.88904
             -110              100              480          0.28402         0.842728         -2.64077          12.9966        -0.240737         -1.85405
             -110              100              485         0.437623         0.750145       0.00213659          13.2075        -0.597252         -1.74567
             -110              100              490         0.567192         0.631276           2.6241          12.8819         -0.92063         -1.57003
             -110              100              495          0.66851         0.492024          5.12296          12.0402         -1.19862         -1.33576
             -110              100              500         0.738532         0.338731          7.39649          10.7183         -1.42109         -1.05376
             -105              100                0         -23.0839         -16.8353           11.847         -15.9757         0.920799         -2.28287
             -105              100                5          -22.667         -16.7614          12.0252         -15.4353         0.953811         -1.19725
             -105              100               10         -22.1349         -16.5911          12.1879         -14.9502          1.01934         -0.11931
             -105              100               15         -21.4515         -16.2691           12.285         -14.5544          1.17579         0.920003
             -105              100               20         -20.6767         -15.8551          12.3424         -14.2126          1.38724          1.93594
             -105              100               25         -19.7985         -15.2891          12.2591         -13.9574          1.72484          2.87046
             -105              100               30         -18.8682         -14.6463          12.1048         -13.7459          2.12601          3.76394
             -105              100               35         -17.8846         -13.8684          11.7463         -13.6027          2.64156          4.53884
             -105              100               40         -16.8788         -13.0344          11.3031         -13.4877          3.20456          5.26455
             -105              100               45         -15.8526         -12.0885          10.6144         -13.4116          3.84396          5.84364
             -105              100               50         -14.8195         -11.1049          9.84343         -13.3485            4.509          6.37353
             -105              100               55         -13.7832         -10.0351          8.80943         -13.2876          5.20376          6.73886
             -105              100               60         -12.7461         -8.94242          7.70577         -13.2272           5.9064          7.06061
             -105              100               65         -11.7135         -7.78884          6.34556         -13.1303          6.59332          7.20897
             -105              100               70         -10.6818         -6.62299          4.93372          -13.026          7.27707          7.32244
             -105              100               75         -9.65773         -5.41937          3.29442         -12.8453           7.9049          7.26071
             -105              100               80         -8.63479         -4.21031          1.62242         -12.6537          8.52469          7.17381
             -105              100               85         -7.62185         -2.98351        -0.231929         -12.3453          9.05465          6.91464
             -105              100               90         -6.60981         -1.75508         -2.10295         -12.0263          9.57641          6.63972
             -105              100               95         -5.61074        -0.526105         -4.10133         -11.5564          7.43713          4.78919
             -105              100              100         -4.61223         0.702893         -6.10527           -11.08          5.18153          2.86979
             -105              100              105         -4.40819           1.4701         -8.22254         -9.84771          2.87102         0.875168
             -105              100              110         -4.07101          2.18156         -10.0782          -8.2045          3.03182         0.267775
             -105              100              115         -3.61467          2.81508         -11.5939         -6.20065          3.07019         -0.36113
             -105              100              120         -3.05664          3.35175         -12.7073         -3.90463          2.98384        -0.986731
             -105              100              125         -2.41727          3.77623          -13.364         -1.40484          2.77538         -1.58433
             -105              100              130         -1.71912          4.07707         -13.5213          1.20258           2.4524         -2.13031
             -105              100              135        -0.986129          4.24734         -13.1628             3.82          2.02711           -2.603
             -105              100              140         -0.24275          4.28466         -12.2996          6.34378          1.51564         -2.98356
             -105              100              145         0.486789          4.19106         -10.9576          8.67097         0.937355         -3.25675
             -105              100              150          1.17925          3.97273         -9.17626          10.7112         0.314319         -3.41156
             -105              100              155          1.81328          3.63996         -7.01675          12.3832        -0.329611          -3.4414
             -105              100              160          2.37018          3.20664         -4.55812          13.6105        -0.969822         -3.34458
             -105              100              165          2.83429           2.6895         -1.89002          14.3347          -1.5819         -3.12439
             -105              100              170          3.19334          2.10753         0.886331          14.5251         -2.14249         -2.78879
             -105              100              175           3.4389          1.48155          3.66045          14.1703         -2.63029         -2.35007
             -105              100              180          3.56655         0.833295          6.32485          13.2747          -3.0268         -1.82439
             -105              100              185          3.57589         0.184508          8.78038          11.8648         -3.31704          -1.2313
             -105              100              190           3.4705        -0.443849          10.9313          9.99012         -3.49005        -0.592908
             -105              100              195          3.25782         -1.03204          12.6868           7.7176         -3.53937        0.0670948
             -105              100              200          2.94869         -1.56212          13.9719          5.13082         -3.46334         0.724287
             -105              100              205          2.55666         -2.01869           14.734          2.32832         -3.26503          1.35444
             -105              100              210          2.09753         -2.38929          14.9413        -0.580997         -2.95201          1.93446
             -105              100              215          1.58896         -2.66471          14.5814         -3.48578         -2.53615          2.44323
             -105              100              220          1.04981         -2.83941          13.6643         -6.27815         -2.03312           2.8624
             -105              100              225         0.499349         -2.91155          12.2215         -8.85003         -1.46179          3.17705
             -105              100              230       -0.0434846         -2.88268          10.3021         -11.0943        -0.843527          3.37628
             -105              100              235        -0.560613         -2.75759          7.97519          -12.921        -0.201319          3.45364
             -105              100              240         -1.03552         -2.54414          5.33352         -14.2616         0.441122          3.40727
             -105              100              245         -1.45382         -2.25312          2.48302          -15.061          1.06037          3.23993
             -105              100              250         -1.80349         -1.89774        -0.470594         -15.2834          1.63406          2.95891
             -105              100              255         -2.07515         -1.49286          -3.4189         -14.9209          2.14161          2.57559
             -105              100              260         -2.26243         -1.05451         -6.24549          -13.985          2.56506          2.10503
             -105              100              265         -2.36238        -0.599251         -8.83574         -12.5061          2.88985           1.5655
             -105              100              270          -2.3752        -0.143496         -11.0884           -10.54          3.10529         0.977742
             -105              100              275         -2.30392         0.296928          -12.916         -8.16529          3.20485         0.364005
             -105              100              280          -2.1545         0.707023         -14.2457         -5.47729          3.18638         -0.25286
             -105              100              285         -1.93547          1.07338         -15.0251          -2.5773          3.05226        -0.850151
             -105              100              290         -1.65745          1.38489         -15.2264         0.428486          2.80911         -1.40604
             -105              100              295           -1.332          1.63206         -14.8327          3.41888          2.46639         -1.89947
             -105              100              300        -0.973602          1.80942         -13.8596          6.26851           2.0397         -2.31369
             -105              100              305        -0.596733          1.91349         -12.3449          8.87096          1.54641         -2.63468
             -105              100              310        -0.215702          1.94357          -10.356          11.1229           1.0061         -2.85201
             -105              100              315         0.155559          1.90139         -7.97149          12.9299          0.43967         -2.95871
             -105              100              320         0.504117          1.79198         -5.28246          14.2291        -0.131001         -2.95351
             -105              100              325         0.818106          1.62214         -2.39368          14.9719        -0.684399          -2.8387
             -105              100              330          1.08755          1.40075         0.578265          15.1285         -1.19998         -2.62068
             -105              100              335          1.30468          1.13821          3.51614          14.6887         -1.65906         -2.30971
             -105              100              340          1.46381         0.845864          6.30534          13.6711         -2.04551         -1.91938
             -105              100              345          1.56146         0.535662          8.83359          12.1267         -2.34624           -1.466
             -105              100              350          1.59673         0.219856          11.0001          10.1176         -2.55166        -0.967939
             -105              100              355          1.57109       -0.0895477          12.7258          7.71865         -2.65596        -0.445043
             -105              100              360            1.488        -0.381337          13.9478          5.02802         -2.65721        0.0822682
             -105              100              365          1.35296        -0.645428          14.6141          2.15343         -2.55746         0.593859
             -105              100              370          1.17342        -0.873134          14.6959        -0.791097         -2.36273          1.07055
             -105              100              375         0.958092          -1.0575          14.1958         -3.68806         -2.08274          1.49483
             -105              100              380         0.716425         -1.19343          13.1406         -6.42003         -1.73015          1.85156
             -105              100              385         0.458564         -1.27785          11.5739         -8.87637         -1.31998          2.12865
             -105              100              390         0.195081         -1.30982          9.55803          -10.968        -0.869241          2.31727
             -105              100              395       -0.0637181         -1.29042           7.1765          -12.616        -0.396269          2.41212
             -105              100              400        -0.308297          -1.2225          4.52566         -13.7502        0.0800854          2.41169
             -105              100              405        -0.529962          -1.1107          1.70986         -14.3264          0.54126          2.31818
             -105              100              410        -0.721131        -0.961198         -1.15538         -14.3273          0.96967          2.13736
             -105              100              415        -0.875845        -0.781373         -3.95048         -13.7596          1.34939          1.87829
             -105              100              420        -0.989876        -0.579418         -6.56564         -12.6479          1.66677          1.55291
             -105              100              425         -1.06049        -0.364081         -8.90336         -11.0385          1.91089           1.1755
