           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
               45              100              240          2.01417         0.313978         -9.48718         -3.29225         0.949829        -0.567816
               45              100              245          2.02282       -0.0372245         -9.97995         -1.58409         0.871469        -0.721476
               45              100              250          1.96934         -0.38249         -10.1557         0.196782          0.76545        -0.865114
               45              100              255          1.85606        -0.710679         -10.0034          1.99234         0.633212        -0.993348
               45              100              260          1.68734         -1.01133          -9.5229          3.74292          0.47726           -1.101
               45              100              265          1.46934         -1.27503         -8.72552          5.38928         0.301139          -1.1833
               45              100              270          1.20984         -1.49371         -7.63352          6.87467         0.109344         -1.23615
               45              100              275         0.917948         -1.66092         -6.27974          8.14689       -0.0928102         -1.25626
               45              100              280          0.60371         -1.77206          -4.7066           9.1602        -0.299352         -1.24134
               45              100              285         0.277809         -1.82447          -2.9648          9.87704        -0.503849         -1.19027
               45              100              290       -0.0488379         -1.81753         -1.11168          10.2695        -0.699643         -1.10314
               45              100              295        -0.365334         -1.75191         0.791281          10.3163        -0.879804        -0.980933
               45              100              300        -0.661291         -1.63179          2.67709          10.0161         -1.03806        -0.826806
               45              100              305        -0.927358         -1.46239          4.48056          9.37603         -1.16857        -0.644734
               45              100              310         -1.15538         -1.25052          6.13865          8.41525         -1.26626        -0.439822
               45              100              315         -1.33835         -1.00422          7.59077           7.1631         -1.32681        -0.218087
               45              100              320         -1.47157         -0.73285          8.78627          5.66283         -1.34755        0.0134532
               45              100              325         -1.55191        -0.446212          9.68181          3.96502         -1.32692         0.247387
               45              100              330         -1.57811        -0.154405          10.2442          2.12778         -1.26477         0.476027
               45              100              335         -1.55083         0.132536          10.4519         0.214716         -1.16242         0.691683
               45              100              340         -1.47256         0.404995          10.2958         -1.70731         -1.02263         0.886955
               45              100              345          -1.3475         0.654105          9.77981         -3.57055        -0.849517          1.05501
               45              100              350         -1.18136         0.872042          8.92066         -5.30884        -0.648482          1.18986
               45              100              355        -0.981153          1.05229          7.74767         -6.85998        -0.425983          1.28657
               45              100              360         -0.75488          1.18981          6.30166          -8.1681        -0.189343          1.34149
               45              100              365        -0.511239          1.28125          4.63357         -9.18573        0.0535155          1.35241
               45              100              370        -0.259288          1.32494          2.80273         -9.87565         0.294352          1.31863
               45              100              375      -0.00812171          1.32097         0.874694         -10.2123         0.524907          1.24108
               45              100              380         0.233466          1.27111         -1.08108         -10.1829         0.737201          1.12223
               45              100              385         0.457289          1.17872         -2.99381         -9.78791         0.923844         0.966048
               45              100              390         0.656047          1.04858         -4.79394         -9.04116          1.07831         0.777881
               45              100              395         0.823569         0.886664         -6.41584         -7.96947           1.1952         0.564265
               45              100              400         0.955001           0.6999         -7.80014         -6.61172           1.2704          0.33268
               45              100              405          1.04695         0.495897         -8.89609         -5.01743          1.30134        0.0912882
               45              100              410          1.09756         0.282637         -9.66341         -3.24505            1.287        -0.151363
               45              100              415          1.10654        0.0681741         -10.0739         -1.35975          1.22802        -0.386663
               45              100              420          1.07514        -0.139665         -10.1127         0.568904          1.12664        -0.606254
               45              100              425          1.00603        -0.333559         -9.77848          2.46961         0.986683        -0.802351
               45              100              430         0.903187         -0.50695         -9.08408          4.27195         0.813358        -0.968023
               45              100              435         0.771686        -0.654263         -8.05572          5.90905           0.6131         -1.09747
               45              100              440         0.617495        -0.771086          -6.7322          7.32017         0.393319         -1.18622
               45              100              445         0.447213         -0.85429         -5.16343          8.45294         0.162124         -1.23135
               45              100              450         0.267802        -0.902117          -3.4086          9.26544       -0.0719758         -1.23151
               45              100              455        0.0863248        -0.914194         -1.53396          9.72777        -0.300393         -1.18708
               45              100              460       -0.0903342        -0.891502         0.389705          9.82324        -0.514795         -1.10005
               45              100              465        -0.255722        -0.836299          2.28972          9.54902        -0.707412        -0.974037
               45              100              470        -0.404047        -0.751992          4.09432          8.91631        -0.871334        -0.814058
               45              100              475        -0.530377        -0.642967          5.73537          7.94992         -1.00077        -0.626401
               45              100              480        -0.630801        -0.514389          7.15102          6.68734         -1.09126        -0.418351
               45              100              485         -0.70254        -0.371984            8.288          5.17735         -1.13986        -0.197913
               45              100              490         -0.74402        -0.221791          9.10376          3.47814         -1.14521        0.0264976
               45              100              495        -0.754898       -0.0699221          9.56808          1.65507         -1.10763         0.246382
               45              100              500        -0.736022        0.0776747          9.66426        -0.221787         -1.02904          0.45348
               50              100                0         0.320062         0.816142          -24.074         0.825247        -0.369035        -0.229688
               50              100                5         0.265826         0.908914         -23.5125         0.770007        -0.806104        -0.160294
               50              100               10         0.272797          0.98383         -22.8498         0.740604         -1.21939        -0.087045
               50              100               15         0.354171          1.02857         -22.0493         0.753112         -1.56421       -0.0099464
               50              100               20         0.480556          1.05506         -21.1654         0.790976         -1.86762        0.0694811
               50              100               25         0.640025           1.0481         -20.1806         0.875496         -2.07169         0.149323
               50              100               30         0.816165          1.02428         -19.1451         0.983526         -2.22571         0.229373
               50              100               35         0.980999         0.966893         -18.0546          1.14106         -2.28326          0.30618
               50              100               40          1.14114         0.895586         -16.9413          1.31914         -2.30079         0.381644
               50              100               45          1.25863         0.792387         -15.8082          1.54937          -2.2453         0.450925
               50              100               50          1.36181         0.678484         -14.6683           1.7971         -2.16531         0.518133
               50              100               55          1.40587         0.536057         -13.5291          2.09902         -2.04324         0.577382
               50              100               60          1.43427         0.386074         -12.3899          2.41528         -1.91003         0.634524
               50              100               65          1.39905         0.212483         -11.2581          2.78666         -1.76474         0.683417
               50              100               70          1.35103        0.0341411         -10.1278          3.16913         -1.61702         0.730649
               50              100               75          1.24313        -0.161492         -9.00071          3.60601         -1.48246         0.771095
               50              100               80          1.12663         -0.35961         -7.87404          4.05072          -1.3498         0.810564
               50              100               85         0.959336        -0.567438         -6.73763          4.54702          -1.2496         0.846733
               50              100               90           0.7874        -0.776154         -5.60034          5.04804         -1.15237         0.882599
               50              100               95         0.577114        -0.985921         -4.43344          5.59511        -0.843216         0.685855
               50              100              100         0.365152         -1.19573         -3.26524           6.1442        -0.524798         0.478943
               50              100              105         0.113416         -1.28037         -2.12493          6.72214         -0.23855         0.278375
               50              100              110         -0.15366         -1.31656        -0.882824          7.09344        -0.213348         0.311567
               50              100              115        -0.426615         -1.30147         0.423894          7.24134        -0.187779           0.3407
               50              100              120        -0.695547          -1.2342            1.755          7.15564         -0.16198         0.367045
               50              100              125        -0.950487          -1.1158          3.06841          6.83325        -0.135687          0.39176
               50              100              130         -1.18177        -0.949265          4.32145          6.27851        -0.108285         0.415784
               50              100              135         -1.38042         -0.73945          5.47221          5.50326       -0.0788837         0.439741
               50              100              140         -1.53849        -0.492883          6.48088          4.52666       -0.0464145         0.463885
               50              100              145         -1.64937        -0.217556          7.31115          3.37489       -0.0097268         0.488041
               50              100              150         -1.70805        0.0773686          7.93145          2.08041        0.0322909         0.511593
               50              100              155         -1.71133         0.381877          8.31614         0.681194        0.0805861         0.533502
               50              100              160         -1.65793         0.685471          8.44656        -0.780383         0.135841         0.552336
               50              100              165         -1.54861         0.977549          8.31176         -2.25877         0.198366         0.566346
               50              100              170         -1.38607          1.24778          7.90921         -3.70666         0.268023         0.573551
               50              100              175         -1.17495          1.48651          7.24503         -5.07646          0.34416         0.571859
               50              100              180        -0.921641          1.68507          6.33413          -6.3219         0.425579         0.559191
               50              100              185        -0.634064          1.83613          5.19991         -7.39955         0.510531         0.533616
               50              100              190        -0.321402          1.93396          3.87376          -8.2704         0.596748         0.493487
               50              100              195       0.00622496          1.97464          2.39422          -8.9012         0.681501         0.437576
               50              100              200         0.338117          1.95619         0.805892         -9.26581         0.761683         0.365189
               50              100              205         0.663371          1.87867        -0.841925         -9.34628         0.833935         0.276268
               50              100              210          0.97126          1.74417         -2.49673          -9.1336         0.894779         0.171462
               50              100              215          1.25162          1.55675         -4.10453         -8.62833         0.940771        0.0521757
               50              100              220          1.49521          1.32227         -5.61165         -7.84078         0.968661       -0.0794294
               50              100              225          1.69403          1.04822         -6.96653         -6.79089          0.97556        -0.220456
               50              100              230          1.84159         0.743412          -8.1216         -5.50787         0.959108        -0.367337
               50              100              235          1.93316         0.417718         -9.03498         -4.02936         0.917613         -0.51593
               50              100              240          1.96591        0.0816845         -9.67204          -2.4004         0.850174        -0.661646
               50              100              245          1.93901        -0.253823         -10.0068        -0.672015         0.756787        -0.799614
               50              100              250          1.85365        -0.578001         -10.0229          1.10035         0.638406         -0.92486
               50              100              255          1.71297        -0.880489         -9.71466          2.85869         0.496967         -1.03251
               50              100              260          1.52197         -1.15173         -9.08718          4.54437         0.335378         -1.11796
               50              100              265          1.28731         -1.38327         -8.15661          6.10015          0.15747         -1.17714
               50              100              270          1.01706          -1.5681         -6.94977          7.47218       -0.0321054         -1.20663
               50              100              275         0.720419         -1.70082         -5.50339          8.61194        -0.228012         -1.20389
               50              100              280         0.407359         -1.77787         -3.86304          9.47808        -0.424393         -1.16737
               50              100              285        0.0883031         -1.79758         -2.08172           10.038        -0.615071         -1.09665
               50              100              290        -0.226253         -1.76027        -0.218124           10.269        -0.793769        -0.992461
               50              100              295        -0.525925         -1.66746          1.66557          10.1553        -0.954029        -0.856411
               50              100              300        -0.801098           -1.524          3.50341          9.70106         -1.09022        -0.692091
               50              100              305         -1.04322         -1.33567          5.23197          8.91873         -1.19719         -0.50382
               50              100              310           -1.245         -1.10966          6.79084          7.83222          -1.2706        -0.296915
               50              100              315         -1.40034        -0.854266          8.12287          6.47527          -1.3069       -0.0774941
               50              100              320         -1.50547        -0.578878          9.18179          4.89446          -1.3042         0.147523
               50              100              325         -1.55815        -0.293191          9.92904          3.14298         -1.26168         0.370945
               50              100              330         -1.55797      -0.00704855          10.3367          1.28059          -1.1799         0.585434
               50              100              335         -1.50636         0.269914          10.3885        -0.628479         -1.06079          0.78377
               50              100              340         -1.40647         0.528601          10.0809         -2.51777        -0.907617         0.959137
               50              100              345         -1.26306         0.760759          9.42284         -4.32092        -0.724928          1.10537
               50              100              350         -1.08228         0.959264           8.4361         -5.97417        -0.518383          1.21719
               50              100              355        -0.871424          1.11834          7.15424         -7.41855         -0.29458          1.29045
               50              100              360        -0.638647          1.23372          5.62169         -8.60221       -0.0608333          1.32225
               50              100              365        -0.392652          1.30281          3.89216         -9.48226         0.175087          1.31114
               50              100              370        -0.142367          1.32469          2.02685         -10.0265         0.405225          1.25716
               50              100              375         0.103368          1.30014        0.0921831         -10.2147         0.621733          1.16184
               50              100              380         0.336129          1.23155         -1.84252         -10.0394         0.817155          1.02821
               50              100              385         0.548196          1.12281         -3.70762         -9.50614         0.984714           0.8607
               50              100              390         0.732808         0.979111         -5.43565         -8.63368          1.11857         0.664961
               50              100              395         0.884391         0.806747         -6.96391         -7.45316          1.21402          0.44771
               50              100              400         0.998721         0.612842         -8.23677         -6.00711          1.26774         0.216472
               50              100              405          1.07304         0.405077         -9.20773         -4.34795          1.27786       -0.0206824
               50              100              410          1.10613         0.191387         -9.84129         -2.53611          1.24405        -0.255437
               50              100              415          1.09829       -0.0203309         -10.1143        -0.637788           1.1676        -0.479535
               50              100              420          1.05131        -0.222509         -10.0168          1.27742          1.05132        -0.685078
               50              100              425         0.968332        -0.408172         -9.55258          3.13913         0.899476        -0.864833
               50              100              430         0.853728        -0.571181         -8.73912          4.87878         0.717617          -1.0125
               50              100              435         0.712877        -0.706437         -7.60681          6.43224         0.512393         -1.12293
               50              100              440         0.551946        -0.810035         -6.19801           7.7422         0.291299         -1.19238
               50              100              445         0.377635        -0.879375         -4.56546          8.76037        0.0624008         -1.21856
               50              100              450         0.196912        -0.913222         -2.77034           9.4493        -0.165967         -1.20084
               50              100              455        0.0167397        -0.911705        -0.879951          9.78386        -0.385514         -1.14016
               50              100              460        -0.156179        -0.876271          1.03476          9.75221        -0.588306         -1.03907
               50              100              465        -0.315649        -0.809591          2.90194          9.35628        -0.767065        -0.901625
               50              100              470        -0.456207        -0.715419          4.65149          8.61174        -0.915439        -0.733181
               50              100              475        -0.573298        -0.598416          6.21777          7.54741         -1.02825        -0.540245
               50              100              480        -0.663421        -0.463939          7.54212          6.20422         -1.10167        -0.330205
               50              100              485        -0.724227         -0.31782          8.57504          4.63368         -1.13338        -0.111045
               50              100              490        -0.754577        -0.166121          9.27817          2.89588         -1.12264         0.108963
               50              100              495        -0.754543       -0.0148995          9.62575          1.05723         -1.07033         0.321573
               50              100              500        -0.725368         0.130032          9.60561        -0.812044        -0.978881         0.518877
               55              100                0        -0.161332         0.403762         -22.9758           1.9061        -0.367502        -0.170192
               55              100                5        -0.211165         0.500523         -22.4399          1.81897         -0.72145        -0.118994
               55              100               10        -0.208846         0.581323         -21.8177          1.75697         -1.05778       -0.0640028
               55              100               15        -0.140432         0.635159         -21.0745          1.73575         -1.34235      -0.00491238
               55              100               20       -0.0320334         0.672683         -20.2582          1.73921          -1.5956        0.0566579
               55              100               25         0.110515         0.680318          -19.346          1.78796         -1.77145         0.119499
               55              100               30         0.270271         0.672893         -18.3855          1.85954         -1.90832         0.182981
               55              100               35          0.42657         0.635489          -17.364          1.97882          -1.9672         0.244703
               55              100               40         0.581436          0.58565         -16.3172          2.11788         -1.99375         0.305696
               55              100               45         0.703852         0.507353         -15.2379          2.30661         -1.95883         0.362518
               55              100               50         0.815377         0.419505         -14.1477          2.51202         -1.90328         0.417941
               55              100               55         0.877337         0.306282         -13.0428           2.7682         -1.81036         0.467789
               55              100               60         0.926168         0.186338          -11.934          3.03783         -1.70755         0.516161
               55              100               65         0.918949        0.0455556         -10.8176          3.35809         -1.59207          0.55886
               55              100               70         0.900451       -0.0994201         -9.69965          3.68853         -1.47403         0.600418
               55              100               75         0.827479        -0.259358         -8.57182          4.06763         -1.36483         0.637772
               55              100               80         0.746679        -0.421445         -7.44256          4.45372          -1.2569         0.674521
               55              100               85         0.618557         -0.59141         -6.29344          4.88418         -1.17458         0.710337
               55              100               90         0.486108        -0.762094         -5.14249          5.31869          -1.0946         0.746067
               55              100               95         0.317185        -0.932519         -3.95541          5.79038        -0.804068         0.583656
               55              100              100         0.146668         -1.10293         -2.76675          6.26369        -0.504337         0.412583
               55              100              105       -0.0872269         -1.14644         -1.59515          6.74759        -0.231129          0.24833
               55              100              110        -0.329599         -1.14541        -0.338898          7.01827        -0.207549         0.285562
               55              100              115        -0.571781         -1.09815         0.963458          7.06211        -0.182228         0.319185
               55              100              120        -0.804844         -1.00469          2.27095          6.87235        -0.155233         0.350044
               55              100              125         -1.01994        -0.866861          3.54141           6.4495        -0.126334         0.378873
               55              100              130         -1.20865        -0.688221          4.73274          5.80153       -0.0950445         0.406214
               55              100              135          -1.3633        -0.473949          5.80433          4.94382       -0.0606904         0.432345
               55              100              140         -1.47729        -0.230674          6.71832          3.89887       -0.0224915         0.457224
               55              100              145         -1.54536        0.0337538            7.441          2.69574        0.0203508         0.480461
               55              100              150         -1.56378          0.31054          7.94393          1.36941        0.0685458         0.501314
               55              100              155         -1.53055         0.590257          8.20509       -0.0403247         0.122617         0.518709
               55              100              160         -1.44547         0.863189          8.20975         -1.48987         0.182817         0.531279
               55              100              165         -1.31019          1.11969          7.95115         -2.93327         0.249046         0.537434
               55              100              170         -1.12816          1.35051          7.43096         -4.32354         0.320787         0.535452
               55              100              175        -0.904538          1.54719          6.65949         -5.61426         0.397069         0.523575
               55              100              180        -0.646014          1.70233          5.65555         -6.76108         0.476445         0.500135
               55              100              185        -0.360591          1.80988          4.44609         -7.72325         0.557007         0.463662
               55              100              190       -0.0573074          1.86538          3.06555         -8.46506         0.636422         0.413006
               55              100              195         0.254077          1.86611          1.55484         -8.95718         0.711997         0.347448
               55              100              200         0.563426          1.81122       -0.0397957         -9.17777         0.780776         0.266796
               55              100              205         0.860581          1.70178          -1.6682         -9.11349         0.839648         0.171466
               55              100              210          1.13572          1.54071         -3.27792         -8.76009         0.885478        0.0625298
               55              100              215          1.37969          1.33274         -4.81587         -8.12282         0.915253       -0.0582559
               55              100              220          1.58438          1.08421         -6.23013          -7.2165         0.926223        -0.188463
               55              100              225          1.74295         0.802876         -7.47178         -6.06524         0.916056         -0.32503
               55              100              230           1.8501         0.497617         -8.49658         -4.70185         0.882982        -0.464333
               55              100              235          1.90226         0.178151         -9.26664         -3.16695         0.825905        -0.602291
               55              100              240          1.89771        -0.145319         -9.75183         -1.50779          0.74451        -0.734497
               55              100              245          1.83665        -0.462454         -9.93102         0.223282         0.639343        -0.856376
               55              100              250          1.72116        -0.763143         -9.79297           1.9704         0.511848        -0.963349
               55              100              255          1.55515         -1.03786         -9.33698           3.6761         0.364375         -1.05103
               55              100              260          1.34422         -1.27796          -8.5731          5.28324         0.200156         -1.11541
               55              100              265          1.09542         -1.47604         -7.52208          6.73695        0.0232287         -1.15301
               55              100              270         0.817057         -1.62613          -6.2148          7.98658        -0.161668         -1.16111
               55              100              275         0.518363         -1.72389         -4.69141          8.98758        -0.349236         -1.13783
               55              100              280         0.209171          -1.7668         -3.00014           9.7031        -0.533786         -1.08229
               55              100              285        -0.100428         -1.75419         -1.19575          10.1055        -0.709427        -0.994687
               55              100              290        -0.400426         -1.68727         0.662237          10.1774        -0.870284        -0.876346
               55              100              295        -0.681007          -1.5684          2.51142          9.90825         -1.01039        -0.729392
               55              100              300        -0.933378         -1.40303          4.28739          9.30766         -1.12474        -0.557773
               55              100              305         -1.14982         -1.19746          5.92884          8.39289         -1.20885        -0.366076
               55              100              310         -1.32397        -0.959217          7.37837           7.1923         -1.25909         -0.15976
               55              100              315         -1.45063        -0.696792          8.58257          5.74364         -1.27264        0.0550271
               55              100              320         -1.52699        -0.419532          9.49969          4.09634         -1.24832         0.271521
               55              100              325          -1.5517        -0.136973          10.0961          2.30573         -1.18602         0.482792
               55              100              330         -1.52517         0.141364           10.349         0.432727          -1.0869         0.681886
               55              100              335          -1.4496         0.406295          10.2476         -1.45827        -0.953443         0.862082
               55              100              340         -1.32878         0.649295          9.79345         -3.30165        -0.789374          1.01715
               55              100              345           -1.168         0.862774          9.00066         -5.03287        -0.599561          1.14158
               55              100              350        -0.973799          1.04034          7.89543         -6.59088        -0.389868          1.23081
               55              100              355        -0.753708          1.17699          6.51533         -7.92028        -0.166966          1.28142
               55              100              360        -0.515983          1.26927          4.90797         -8.97339        0.0618992          1.29126
               55              100              365        -0.269283          1.31534          3.12947         -9.71209         0.289158          1.25958
               55              100              370       -0.0223574          1.31505          1.24239         -10.1093         0.507183          1.18706
               55              100              375         0.216262          1.26984        -0.686371         -10.1499         0.708566          1.07583
               55              100              380          0.43857          1.18272         -2.58806         -9.83176         0.886392         0.929404
               55              100              385         0.637352          1.05808         -4.39454         -9.16542          1.03451         0.752579
               55              100              390         0.806433         0.901515          -6.0408         -8.17422          1.14774         0.551269
               55              100              395         0.940866         0.719602         -7.46737         -6.89335          1.22211         0.332308
               55              100              400          1.03709         0.519617         -8.62252         -5.36867            1.255         0.103211
               55              100              405            1.093         0.309275         -9.46422          -3.6551          1.24523        -0.128098
               55              100              410          1.10801        0.0964217          -9.9618         -1.81468          1.19314        -0.353574
               55              100              415          1.08303        -0.111248         -10.0971        0.0857584           1.1006        -0.565344
               55              100              420          1.02038        -0.306464          -9.8652          1.97695         0.970936        -0.755997
               55              100              425         0.923681        -0.482639         -9.27475          3.78981         0.808796        -0.918867
               55              100              430          0.79767         -0.63409         -8.34762          5.45796         0.620027         -1.04828
               55              100              435         0.648005        -0.756223         -7.11819          6.92024          0.41144         -1.13976
               55              100              440         0.481031        -0.845671          -5.6321          8.12302         0.190563         -1.19022
               55              100              445         0.303517        -0.900381         -3.94458          9.02224        -0.034628         -1.19807
               55              100              450         0.122398         -0.91966         -2.11845          9.58503        -0.256019         -1.16326
               55              100              455       -0.0554888        -0.904146        -0.221755          9.79106        -0.465647         -1.08734
               55              100              460         -0.22366        -0.855756          1.67478          9.63332        -0.656003         -0.97335
               55              100              465        -0.376218        -0.777567           3.5004          9.11836        -0.820315        -0.825715
               55              100              470        -0.508053        -0.673674          5.18699          8.26618          -0.9528        -0.650106
               55              100              475        -0.615016        -0.548995          6.67167          7.10944         -1.04889        -0.453202
               55              100              480        -0.694043        -0.409063          7.89916          5.69225         -1.10538        -0.242445
               55              100              485        -0.743237        -0.259793           8.8239          4.06856         -1.12056       -0.0257551
               55              100              490        -0.761906        -0.107247          9.41182          2.30008          -1.0943         0.188774
               55              100              495        -0.750553        0.0426044          9.64165         0.453982           -1.028          0.39318
               55              100              500        -0.710816         0.184109          9.50573         -1.39968        -0.924576         0.579934
               60              100                0        -0.627322        0.0347442         -21.8072          2.93233        -0.361216        -0.117836
               60              100                5        -0.670675         0.134739         -21.2964          2.81441        -0.642532       -0.0832473
               60              100               10        -0.668983         0.220631         -20.7113          2.72064        -0.910885       -0.0449321
               60              100               15        -0.608274          0.28261         -20.0195          2.66615         -1.14053      -0.00232132
               60              100               20        -0.511861          0.33012         -19.2631          2.63542         -1.34675        0.0428882
               60              100               25        -0.381284         0.351102         -18.4166          2.64819         -1.49366        0.0900963
               60              100               30        -0.233494         0.358717         -17.5246          2.68287         -1.61068         0.138311
               60              100               35       -0.0833553         0.339726         -16.5684          2.76303         -1.66605         0.186032
               60              100               40        0.0677567           0.3097         -15.5856          2.86205         -1.69585         0.233547
               60              100               45         0.194794         0.254454         -14.5611          3.00786         -1.67533         0.278607
               60              100               50         0.313752         0.190744         -13.5226          3.16937         -1.63793         0.322843
               60              100               55         0.391528         0.104641         -12.4574          3.37796         -1.56854         0.363527
               60              100               60         0.458396        0.0126056         -11.3851          3.59901         -1.49069         0.403271
               60              100               65         0.476275       -0.0976369         -10.2929          3.86598         -1.40064         0.439506
               60              100               70         0.484296        -0.211544         -9.19656          4.14218         -1.30815         0.475036
               60              100               75         0.443159        -0.338206         -8.07932          4.46116         -1.22129         0.508479
               60              100               80         0.394957        -0.466701         -6.95907          4.78628         -1.13525         0.541622
               60              100               85         0.303058        -0.601345          -5.8104          5.14859         -1.06897         0.575683
               60              100               90         0.207163        -0.736551         -4.65914          5.51429         -1.00449         0.609828
               60              100               95         0.076922         -0.87028         -3.46653          5.90846        -0.740098          0.48065
               60              100              100       -0.0548209         -1.00394         -2.27211          6.30388        -0.466964         0.344334
               60              100              105        -0.269288         -1.00906         -1.08467          6.69367        -0.215163          0.21497
               60              100              110        -0.485823        -0.973763         0.170344          6.86652         -0.19354         0.253897
               60              100              115        -0.696581        -0.897389          1.45358           6.8119        -0.169211         0.289748
               60              100              120        -0.893623        -0.780871          2.72382          6.52636        -0.142167         0.323014
               60              100              125         -1.06922         -0.62673           3.9393          6.01379         -0.11218         0.354079
               60              100              130          -1.2162        -0.439006          5.05895          5.28547       -0.0788507          0.38315
               60              100              135         -1.32817        -0.223138          6.04379          4.35992       -0.0416703         0.410206
               60              100              140         -1.39986        0.0142171          6.85823          3.26249     -8.91013e-05          0.43496
               60              100              145          -1.4273         0.265415          7.47133          2.02469         0.046402         0.456846
               60              100              150           -1.408         0.522086          7.85793         0.683405        0.0981841         0.475015
               60              100              155         -1.34109         0.775441           7.9996         -0.72022         0.155437         0.488371
               60              100              160         -1.22738          1.01659          7.88548         -2.14197         0.218063         0.495607
               60              100              165         -1.06936          1.23685          7.51279         -3.53595         0.285626         0.495282
               60              100              170        -0.871127          1.42811          6.88715           -4.856          0.35731         0.485899
               60              100              175        -0.638293           1.5831          6.02267         -6.05729          0.43189         0.465996
