           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              -45              100              455         0.379566        -0.015486          11.8191          8.53242         -1.83993        -0.414732
              -45              100              460         0.343277        -0.131701           13.949          4.37055         -1.85942         0.177012
              -45              100              465         0.272083        -0.228234          14.5408        -0.232865         -1.68274         0.734323
              -45              100              470         0.177395        -0.299114          13.7113         -4.79404         -1.35096           1.2104
              -45              100              475        0.0671823        -0.333855          11.3484          -8.7918        -0.880995           1.5427
              -45              100              480       -0.0449627        -0.334609          7.87903         -11.8759        -0.338594          1.71674
              -45              100              485        -0.148317        -0.300796           3.5879         -13.6972         0.227046          1.71039
              -45              100              490        -0.231587        -0.237306         -1.04845         -14.0437          0.75417          1.52653
              -45              100              495        -0.289534        -0.153392         -5.57393         -13.0031          1.19934           1.1986
              -45              100              500        -0.312666       -0.0566478         -9.43793         -10.4951          1.50141         0.746079
              -40              100                0         -6.16607         -34.7489          57.1157          26.6622          4.13157         -3.83619
              -40              100                5         -6.01015         -34.2587           56.686          27.2411          4.81407         0.832954
              -40              100               10         -5.88644         -33.3259          56.1027           27.158          5.52017          5.32604
              -40              100               15         -5.79246         -31.8586          55.2401          26.1951          6.29201           9.3118
              -40              100               20         -5.71649         -30.0679          54.2084          24.7001          7.10361          12.9906
              -40              100               25         -5.63413         -28.0005          52.8182          22.6063          8.00415          15.9455
              -40              100               30         -5.54857         -25.7936          51.2474          20.2108          8.94951          18.5357
              -40              100               35          -5.4259         -23.5465          49.2654          17.5262          9.97062          20.4195
              -40              100               40         -5.28784         -21.2828          47.1127          14.7217          11.0232          22.0104
              -40              100               45         -5.09647         -19.1162          44.5225          11.8497           12.118          23.0212
              -40              100               50         -4.88721         -16.9821          41.7854          8.95506          13.2271          23.8375
              -40              100               55         -4.62126         -15.0002           38.614          6.12952          14.3382          24.2185
              -40              100               60          -4.3403         -13.0585          35.3276          3.32229          15.4499          24.4843
              -40              100               65         -4.00776         -11.2739          31.6387         0.660864          16.5246          24.4371
              -40              100               70         -3.66484         -9.52085          27.8687         -1.97122          17.5917           24.327
              -40              100               75         -3.28045         -7.90386          23.7522         -4.41815          18.5874          23.9937
              -40              100               80         -2.89009         -6.30643          19.5859         -6.83848          19.5728          23.6283
              -40              100               85         -2.47106         -4.81236          15.1495         -9.05676          20.4585             23.1
              -40              100               90         -2.04942         -3.32774          10.6884         -11.2566          21.3351          22.5567
              -40              100               95         -1.61367         -1.90873          6.05006         -13.2515            14.43          14.7725
              -40              100              100          -1.1773        -0.492588          1.40391         -15.2375          7.18469           6.6717
              -40              100              105         -1.24891        -0.113906         -3.57187         -14.8755          2.82648          1.28818
              -40              100              110         -1.20834         0.262382         -8.19326         -13.0294          3.09572         0.335709
              -40              100              115         -1.05766         0.604247         -12.0042         -9.80978            3.057        -0.654254
              -40              100              120        -0.809618         0.875251         -14.5089         -5.50313          2.69719         -1.57409
              -40              100              125        -0.497947          1.06003         -15.5761        -0.633196          2.08078          -2.3437
              -40              100              130        -0.148538          1.13699         -14.9709          4.34188           1.2486         -2.87464
              -40              100              135         0.201518          1.10399         -12.7856          8.86291         0.293878         -3.11543
              -40              100              140         0.522659         0.973291         -9.31011          12.5322        -0.690902         -3.06189
              -40              100              145         0.779441         0.749901          -4.7762          14.8239         -1.60274         -2.68447
              -40              100              150         0.954926         0.466844         0.238453          15.6139         -2.35603         -2.05174
              -40              100              155          1.03679         0.149818          5.27024          14.8254          -2.8848         -1.22018
              -40              100              160          1.01051        -0.169415          9.73051           12.387         -3.10868        -0.263107
              -40              100              165         0.893729        -0.461089          13.2286          8.72238         -3.04074         0.713652
              -40              100              170         0.694535        -0.697887          15.3563          4.11558         -2.67075           1.6196
              -40              100              175         0.435057         -0.85609           15.842        -0.930591         -2.03426          2.35652
              -40              100              180         0.144572        -0.930206          14.7602         -5.90016         -1.21038          2.87135
              -40              100              185        -0.149837        -0.907235          12.0623          -10.248         -0.26552          3.08992
              -40              100              190        -0.418207        -0.798192          8.12901         -13.5333         0.695637          3.00809
              -40              100              195        -0.639798        -0.618195          3.36359         -15.4975          1.58986          2.64621
              -40              100              200        -0.788657        -0.381712         -1.78697         -15.7877          2.31926          2.01527
              -40              100              205        -0.855354         -0.11629         -6.76064         -14.4381          2.81619          1.19282
              -40              100              210        -0.832207         0.150981         -10.9961         -11.5222          3.01873         0.261251
              -40              100              215        -0.733949         0.394936         -14.1543         -7.49686          2.94365        -0.682697
              -40              100              220        -0.564939         0.591061         -15.8112         -2.65707          2.57325          -1.5507
              -40              100              225        -0.346698         0.722151         -15.8234          2.44538          1.95683         -2.25574
              -40              100              230        -0.101977         0.781075         -14.2516          7.32367          1.16069         -2.74343
              -40              100              235         0.144431          0.75612         -11.1041           11.386         0.254796         -2.93911
              -40              100              240         0.369979         0.662255         -6.88137          14.3415        -0.663262         -2.86428
              -40              100              245         0.549815         0.502738         -1.89684          15.7288          -1.5017         -2.49499
              -40              100              250         0.670901         0.300631          3.26088          15.5247         -2.18339         -1.89479
              -40              100              255         0.723073         0.074658          8.09952          13.7234         -2.64589         -1.11719
              -40              100              260         0.699905        -0.151109          12.0521          10.4489         -2.83131        -0.239359
              -40              100              265         0.613045        -0.356864          14.8425          6.15532          -2.7546         0.650302
              -40              100              270         0.463943        -0.517866          15.9665          1.17346         -2.38662          1.45691
              -40              100              275         0.276973        -0.625661          15.5208         -3.89825         -1.80391          2.11387
              -40              100              280        0.0680556        -0.667799          13.4364          -8.5659         -1.04858          2.55085
              -40              100              285        -0.140145        -0.642115           9.9534          -12.313         -0.20362          2.72624
              -40              100              290        -0.329597        -0.557145          5.48015         -14.8513         0.650057          2.64428
              -40              100              295        -0.477339        -0.416351          0.40633         -15.7228          1.41849          2.28386
              -40              100              300        -0.576329        -0.241778         -4.68709         -15.0678          2.04242          1.72002
              -40              100              305        -0.613155        -0.047823         -9.27195         -12.7806          2.44555         0.988542
              -40              100              310        -0.589507         0.143916         -12.8852         -9.20287          2.60263          0.17664
              -40              100              315        -0.509723         0.316314         -15.1942         -4.68695          2.50522        -0.640542
              -40              100              320         -0.38041         0.450195         -15.8377         0.317935          2.14962         -1.37392
              -40              100              325        -0.220273         0.538827         -14.9444          5.28383          1.60061         -1.96808
              -40              100              330       -0.0428471         0.567816         -12.3942          9.65076         0.892167          -2.3423
              -40              100              335         0.132143         0.542631         -8.63163          13.0304         0.114397         -2.48656
              -40              100              340         0.288225         0.464862         -3.96848           15.048        -0.662159         -2.38046
              -40              100              345         0.409027         0.343503           1.0858          15.4558         -1.35407         -2.03554
              -40              100              350         0.488145         0.193846          6.03533          14.3544         -1.90898         -1.50582
              -40              100              355         0.511804        0.0294331          10.2814          11.6347         -2.24501        -0.825287
              -40              100              360         0.487289        -0.131619           13.502           7.8072         -2.36493       -0.0834688
              -40              100              365         0.413688        -0.273782          15.2682          3.14818         -2.23903         0.652618
              -40              100              370         0.302445        -0.383684          15.4431         -1.80088          -1.8938          1.30621
              -40              100              375         0.165863        -0.453483           14.066         -6.56612         -1.37098          1.82253
              -40              100              380        0.0174172         -0.47308          11.1454         -10.5776        -0.714802           2.1334
              -40              100              385         -0.12734        -0.448642          7.15555         -13.5438      -0.00449343          2.23872
              -40              100              390        -0.252885        -0.378475          2.39158         -15.0088         0.691858          2.10471
              -40              100              395        -0.348802        -0.275089         -2.57322         -14.9506          1.30477           1.7702
              -40              100              400        -0.406748        -0.148488         -7.26454         -13.3466          1.77692           1.2656
              -40              100              405        -0.420134       -0.0123799         -11.1391         -10.3191          2.05363         0.642734
              -40              100              410        -0.393499         0.119985         -13.9204         -6.29254          2.13271       -0.0290592
              -40              100              415        -0.325211         0.233714         -15.1144         -1.57701          1.97792        -0.681323
              -40              100              420        -0.228984          0.32071         -14.8179          3.25173          1.64001         -1.25271
              -40              100              425        -0.112852         0.371587         -12.9452          7.72077          1.14031         -1.68332
              -40              100              430       0.00982163         0.383021         -9.73028           11.342         0.537662         -1.93185
              -40              100              435          0.12724         0.357515         -5.55051          13.8275        -0.106345         -1.98921
              -40              100              440         0.225676         0.295047         -0.77857          14.7489        -0.723161         -1.82956
              -40              100              445         0.298956         0.207632          4.03786          14.2291         -1.25842          -1.5008
              -40              100              450         0.337483         0.102464          8.39462          12.1565         -1.64953         -1.02031
              -40              100              455          0.34079      -0.00771241           11.854          8.86218         -1.86814        -0.451369
              -40              100              460         0.309731        -0.112573          14.0904          4.66661         -1.89769         0.151369
              -40              100              465         0.247109        -0.200252          14.7712      -0.00247703         -1.72676         0.721957
              -40              100              470         0.163116        -0.265297           14.007         -4.65133         -1.39651          1.21208
              -40              100              475        0.0646956        -0.298149          11.6751         -8.75185        -0.923209          1.55778
              -40              100              480       -0.0358615        -0.300547          8.20401         -11.9412        -0.373647          1.74333
              -40              100              485        -0.128982        -0.271894          3.87725         -13.8599         0.202373          1.74542
              -40              100              490        -0.204462        -0.216335         -0.82417          -14.285         0.741883          1.56613
              -40              100              495        -0.257447        -0.142124         -5.43532         -13.2985          1.20013          1.23888
              -40              100              500        -0.279431       -0.0559395         -9.39795         -10.8103          1.51449         0.782649
              -35              100                0         -4.83358         -34.8855            58.27          33.6821          4.24868         -3.86905
              -35              100                5         -4.71217         -34.3247           57.832          34.1061          4.88272          1.42352
              -35              100               10         -4.63481         -33.2589          57.2555          33.7116          5.54836          6.47872
              -35              100               15         -4.59824         -31.6207           56.411          32.2841          6.29849          10.8823
              -35              100               20         -4.58634         -29.6362          55.4045          30.2319          7.09974          14.8916
              -35              100               25          -4.5706         -27.4057          54.0342           27.549          8.01042          18.0208
              -35              100               30         -4.55292         -25.0512          52.4807          24.5484          8.97625          20.7066
              -35              100               35         -4.49639         -22.7144          50.4997          21.3038          10.0312          22.5841
              -35              100               40         -4.42376         -20.3848          48.3414          17.9581          11.1231          24.1265
              -35              100               45          -4.2956         -18.2059          45.7257          14.6157          12.2629          25.0436
              -35              100               50         -4.14881         -16.0776          42.9566          11.2745          13.4188           25.751
              -35              100               55           -3.944           -14.14          39.7345          8.07111           14.577          26.0154
              -35              100               60         -3.72383         -12.2529          36.3924          4.90416          15.7358          26.1624
              -35              100               65         -3.45174         -10.5468          32.6321          1.93933          16.8549          26.0082
              -35              100               70         -3.16919         -8.87708          28.7875         -0.98482          17.9661          25.7934
              -35              100               75         -2.84534         -7.35678          24.5847         -3.68156          19.0023          25.3753
              -35              100               80         -2.51556         -5.85794          20.3305         -6.34562          20.0277          24.9281
              -35              100               85         -2.15741         -4.46895          15.7985         -8.77819          20.9502          24.3409
              -35              100               90         -1.79667         -3.08999          11.2412         -11.1896          21.8632          23.7408
              -35              100               95         -1.42188         -1.77886          6.50341         -13.3781          14.7922          15.5483
              -35              100              100         -1.04648        -0.470687          1.75773         -15.5569          7.37214          7.02393
              -35              100              105         -1.11825        -0.132757         -3.33771         -15.2862          2.91502          1.37623
              -35              100              110         -1.08966         0.204957         -8.09821         -13.4897          3.20517         0.392923
              -35              100              115        -0.962057         0.513844         -12.0553         -10.2724          3.17744        -0.632381
              -35              100              120        -0.746173         0.761228         -14.6968         -5.91885           2.8173         -1.58872
              -35              100              125        -0.471967         0.932809         -15.8795          -0.9628          2.19059         -2.39277
              -35              100              130        -0.162134          1.00894         -15.3552          4.13144          1.33846         -2.95293
              -35              100              135         0.150355         0.987065         -13.2088          8.79035         0.356515         -3.21509
              -35              100              140         0.438902         0.877691         -9.72985          12.6022        -0.659976         -3.17405
              -35              100              145         0.671913         0.684693         -5.14606          15.0258         -1.60532         -2.79817
              -35              100              150          0.83375         0.437099       -0.0455212          15.9244         -2.39058          -2.1572
              -35              100              155         0.913061         0.157626          5.09962          15.2115         -2.94728         -1.30851
              -35              100              160         0.896444        -0.125745          9.68977          12.8043         -3.19195        -0.326585
              -35              100              165         0.798988        -0.386307          13.3191          9.12907         -3.13677         0.679475
              -35              100              170          0.62752        -0.599692          15.5663          4.46888         -2.77023          1.61679
              -35              100              175         0.401294        -0.744518          16.1465        -0.667579         -2.12764          2.38398
              -35              100              180         0.146125        -0.815384          15.1272         -5.75242         -1.28971          2.92553
              -35              100              185        -0.114157        -0.800415          12.4501         -10.2303        -0.323621          3.16447
              -35              100              190        -0.352851        -0.708936          8.49679         -13.6451         0.663208          3.09525
              -35              100              195        -0.551318        -0.553938          3.67419         -15.7268          1.58512          2.73775
              -35              100              200        -0.686413        -0.347888         -1.56736         -16.1083          2.34165          2.10197
              -35              100              205        -0.749438        -0.115042         -6.65443         -14.8154           2.8625          1.26662
              -35              100              210        -0.733096         0.120752         -11.0137         -11.9142          3.08317          0.31538
              -35              100              215          -0.6501         0.337029         -14.2926         -7.86521          3.01969        -0.652345
              -35              100              220        -0.504013         0.512112         -16.0545         -2.96225          2.65283         -1.54633
              -35              100              225        -0.313572          0.63042         -16.1451          2.23446          2.03204         -2.27679
              -35              100              230       -0.0988073         0.685372         -14.6188          7.22789          1.22454         -2.78722
              -35              100              235         0.118567          0.66639         -11.4753           11.415         0.300983         -3.00028
              -35              100              240         0.318381         0.586316         -7.22019          14.4915        -0.638471         -2.93674
              -35              100              245         0.478641         0.447756         -2.16587          15.9828         -1.50025         -2.57097
              -35              100              250         0.587639         0.270929          3.08852          15.8563         -2.20471         -1.96693
              -35              100              255         0.636087        0.0722809          8.04167          14.0984         -2.68736         -1.17862
              -35              100              260         0.618039        -0.126993          12.1143          10.8268          -2.8881        -0.284185
              -35              100              265         0.543581        -0.309351          15.0188          6.49985         -2.82108         0.625798
              -35              100              270         0.413703        -0.452837          16.2367          1.44669         -2.45545          1.45474
              -35              100              275         0.249862        -0.549712          15.8579         -3.72198         -1.86861          2.13361
              -35              100              280        0.0659164        -0.588881          13.8049         -8.50447         -1.10273          2.59003
              -35              100              285        -0.118086        -0.568128          10.3148         -12.3714        -0.242089          2.78046
              -35              100              290          -0.2861        -0.494834          5.79898         -15.0234         0.630607          2.70823
              -35              100              295        -0.417911        -0.371801         0.647534         -15.9887          1.41966          2.35057
              -35              100              300        -0.506998        -0.218456         -4.54616         -15.4011          2.06366           1.7834
              -35              100              305        -0.541354       -0.0474268         -9.24615         -13.1455          2.48432          1.04225
              -35              100              310        -0.522266         0.122291         -12.9763         -9.56248          2.65477         0.215845
              -35              100              315        -0.453408         0.275445          -15.393         -5.00564          2.56551         -0.61922
              -35              100              320         -0.34047         0.394999         -16.1221        0.0735012          2.21172         -1.37213
              -35              100              325        -0.199791         0.474862         -15.2871           5.1361          1.65882         -1.98549
              -35              100              330       -0.0432436         0.502155         -12.7576          9.61459         0.940521         -2.37662
              -35              100              335         0.111631         0.481562         -8.98039          13.1076         0.148648         -2.53413
              -35              100              340         0.250352         0.414247         -4.26701          15.2295        -0.645095         -2.43633
              -35              100              345          0.35833         0.308014         0.867853          15.7211         -1.35546         -2.09394
              -35              100              350         0.429766         0.176415          5.91842          14.6773          -1.9284         -1.56138
              -35              100              355         0.452325         0.031159          10.2775          11.9785         -2.27998        -0.872262
              -35              100              360         0.432244        -0.111617          13.6104          8.13904         -2.41192        -0.117871
              -35              100              365          0.36868        -0.238163          15.4769           3.4332         -2.29312         0.633883
              -35              100              370         0.271493        -0.336581          15.7301         -1.59077         -1.94966          1.30441
              -35              100              375         0.151458         -0.39976           14.403         -6.45082         -1.42338          1.83738
              -35              100              380        0.0204868        -0.418731           11.496         -10.5678        -0.758481           2.1628
              -35              100              385        -0.107698        -0.398717          7.48656         -13.6388       -0.0357405          2.27957
              -35              100              390        -0.219372        -0.337987          2.66803         -15.1965          0.67589          2.15242
              -35              100              395        -0.305239        -0.247621         -2.37739         -15.2105          1.30516          1.82003
              -35              100              400        -0.357823        -0.136308         -7.16822          -13.651          1.79327          1.31264
              -35              100              405        -0.371082       -0.0160777         -11.1507         -10.6349          2.08384         0.682354
              -35              100              410        -0.349003         0.101294         -14.0379         -6.58891          2.17374      -0.00028671
              -35              100              415         -0.28995         0.202692         -15.3234          -1.8211          2.02516        -0.666065
              -35              100              420         -0.20591         0.280742          -15.097          3.08271          1.68902          -1.2519
              -35              100              425        -0.103926         0.327152          -13.265          7.64373          1.18623         -1.69658
              -35              100              430       0.00427723         0.338804         -10.0577          11.3633         0.576195         -1.95737
              -35              100              435         0.108203         0.317717         -5.85405          13.9439       -0.0785085         -2.02425
              -35              100              440         0.195788         0.263801         -1.02618          14.9459         -0.70849         -1.87006
              -35              100              445         0.261462         0.187539          3.86828          14.4862         -1.25779         -1.54282
              -35              100              450         0.296593        0.0951887          8.31944          12.4448         -1.66252         -1.05945
              -35              100              455         0.300737      -0.00200547          11.8783          9.15157         -1.89298        -0.483877
              -35              100              460         0.274499       -0.0949644          14.2101          4.92714         -1.93162         0.128496
              -35              100              465         0.220202        -0.173102          14.9712         0.200976         -1.76599         0.710761
              -35              100              470         0.146836        -0.231573          14.2666          -4.5244         -1.43728          1.21326
              -35              100              475        0.0603849        -0.261862          11.9647         -8.71483        -0.961222          1.57076
              -35              100              480       -0.0282379        -0.265288          8.49479         -11.9965        -0.405534          1.76649
              -35              100              485        -0.110631        -0.241297          4.13935         -14.0008         0.179475           1.7761
              -35              100              490        -0.177777        -0.193398        -0.617071         -14.4954          0.72981          1.60094
              -35              100              495        -0.225225        -0.128806         -5.30207         -13.5573           1.1996          1.27445
              -35              100              500        -0.245498       -0.0533039         -9.35133         -11.0878          1.52504         0.815133
              -30              100                0         -3.58783         -34.2931          59.0739          41.3494          4.35201         -3.89652
              -30              100                5         -3.50131         -33.6625          58.6373          41.5691          4.92287          2.09805
              -30              100               10         -3.47001         -32.4643          58.0833          40.7716          5.53565          7.77391
              -30              100               15         -3.48811         -30.6712          57.2768          38.7696           6.2563          12.6169
              -30              100               20          -3.5361         -28.5183          56.3176          36.0388          7.04219          16.9561
              -30              100               25         -3.58035         -26.1676          54.9883          32.6676          7.96124          20.2354
              -30              100               30         -3.62271         -23.7172          53.4724          28.9737          8.94739          22.9805
              -30              100               35         -3.62372         -21.3492          51.5105          25.1111          10.0367          24.8136
              -30              100               40         -3.60757         -19.0153          49.3637          21.1785          11.1688          26.2685
              -30              100               45         -3.53429         -16.8829          46.7382          17.3428          12.3537          27.0612
              -30              100               50         -3.44184         -14.8181           43.952          13.5396          13.5564          27.6316
              -30              100               55         -3.29139         -12.9752          40.6934          9.95619          14.7607          27.7607
              -30              100               60         -3.12557         -11.1911          37.3096          6.43102          15.9654          27.7729
              -30              100               65         -2.90892         -9.60406          33.4918          3.17113          17.1272          27.5025
              -30              100               70         -2.68203         -8.05667          29.5867       -0.0353781          18.2805          27.1753
              -30              100               75         -2.41529         -6.66534          25.3119         -2.96908          19.3549          26.6694
              -30              100               80         -2.14281         -5.29643          20.9839         -5.86358           20.418          26.1378
              -30              100               85         -1.84315         -4.03904          16.3711         -8.49598          21.3745          25.4918
              -30              100               90           -1.541         -2.79185          11.7322         -11.1044          22.3214          24.8352
              -30              100               95         -1.22534         -1.61194          6.90999         -13.4717           15.107          16.2651
              -30              100              100        -0.909092        -0.434976          2.07978         -15.8284          7.53582          7.34905
              -30              100              105        -0.977792        -0.140306         -3.11884         -15.6413          2.99358          1.45844
              -30              100              110         -0.95881         0.155643         -8.00059         -13.8919          3.30314         0.447686
              -30              100              115        -0.852887         0.427897         -12.0861         -10.6804          3.28601        -0.609287
              -30              100              120        -0.668935         0.647874          -14.849         -6.28902          2.92635         -1.59851
              -30              100              125        -0.432958         0.802669          -16.135         -1.26014          2.29114         -2.43378
              -30              100              130        -0.164428         0.874805         -15.6846          3.93668           1.4218         -3.02063
              -30              100              135         0.108034         0.861611         -13.5755          8.71549         0.416008         -3.30263
              -30              100              140         0.361075         0.771911         -10.0968          12.6522         -0.62851         -3.27357
              -30              100              145         0.567132          0.60861         -5.47244          15.1923          -1.6037         -2.89993
              -30              100              150          0.71221         0.396679        -0.299417          16.1874         -2.41765         -2.25244
              -30              100              155         0.786167          0.15575          4.94286          15.5428         -2.99964         -1.38923
              -30              100              160         0.776931       -0.0900308          9.64538          13.1655         -3.26341        -0.385782
              -30              100              165         0.697185        -0.317295           13.389          9.48342         -3.22035         0.645932
              -30              100              170         0.552561        -0.504844          15.7411          4.77888          -2.8577          1.61093
              -30              100              175         0.359494        -0.633819          16.4048        -0.434552         -2.21056          2.40504
              -30              100              180          0.14024        -0.699145          15.4416         -5.61868         -1.36094          2.97053
              -30              100              185        -0.084739        -0.690286          12.7847         -10.2093        -0.376733          3.22796
              -30              100              190        -0.292125        -0.614985          8.81573         -13.7371         0.632298          3.17048
              -30              100              195        -0.465587        -0.484175          3.94511         -15.9218          1.57835          2.81748
              -30              100              200        -0.585002        -0.308365         -1.37421         -16.3838          2.35873          2.17809
              -30              100              205        -0.642537        -0.108495         -6.55898         -15.1416          2.90074          1.33197
              -30              100              210        -0.631513        0.0949022         -11.0255         -12.2546          3.13766         0.363913
              -30              100              215        -0.562666         0.282288         -14.4093         -8.18625          3.08479        -0.624357
              -30              100              220        -0.438888         0.434885         -16.2629          -3.2293          2.72153         -1.54098
              -30              100              225        -0.276167         0.538936         -16.4224          2.04883          2.09742         -2.29371
              -30              100              230       -0.0916974          0.58855         -14.9366          7.14217          1.28043         -2.82417
              -30              100              235        0.0958563         0.574417         -11.7975          11.4379         0.341803         -3.05267
              -30              100              240         0.268867         0.507359         -7.51512          14.6202        -0.616068         -2.99929
              -30              100              245         0.408342         0.389385         -2.40077          16.2029         -1.49808         -2.63688
              -30              100              250         0.504015         0.237876          2.93727          16.1447         -2.22237          -2.0298
              -30              100              255         0.547622        0.0669895          7.98984          14.4254         -2.72262         -1.23239
              -30              100              260          0.53379        -0.105051          12.1671          11.1572         -2.93682        -0.323642
              -30              100              265         0.471106        -0.263048           15.171          6.80195         -2.87842         0.603984
              -30              100              270         0.360263        -0.387945          16.4712          1.68706         -2.51503           1.4524
              -30              100              275         0.219674        -0.472849          16.1512         -3.56594         -1.92477          2.15044
              -30              100              280        0.0611609          -0.5081          14.1263         -8.44861         -1.14987          2.62391
              -30              100              285       -0.0978962        -0.491604          10.6305         -12.4205        -0.275691           2.8276
              -30              100              290        -0.243554        -0.429564          6.07813         -15.1722         0.613493          2.76399
              -30              100              295        -0.358406        -0.324212         0.859354         -16.2199          1.42048          2.40889
              -30              100              300        -0.436614        -0.192337         -4.42161          -15.692          2.08196          1.83891
              -30              100              305         -0.46765        -0.044768         -9.22204         -13.4648          2.51791           1.0894
              -30              100              310        -0.452475         0.102145         -13.0544         -9.87796          2.70006         0.250385
              -30              100              315        -0.394181         0.235153         -15.5654         -5.28607            2.618        -0.600292
              -30              100              320        -0.297531         0.339415         -16.3701        -0.142565          2.26585          -1.3703
              -30              100              325        -0.176532          0.40957         -15.5867          5.00425          1.70962         -2.00055
              -30              100              330       -0.0413778         0.434432         -13.0761          9.58021         0.982789         -2.40654
              -30              100              335        0.0926856         0.417865         -9.28675          13.1724         0.178638         -2.57574
              -30              100              340         0.213185         0.360688         -4.53009           15.386        -0.630102         -2.48529
              -30              100              345          0.30746           0.2696         0.674861          15.9513         -1.35661         -2.14519
              -30              100              350         0.370362         0.156326          5.81372          14.9587         -1.94534         -1.61022
              -30              100              355         0.391068        0.0307857           10.272          12.2791         -2.31057         -0.91364
              -30              100              360         0.374889       -0.0930057          13.7037          8.42989         -2.45311        -0.148285
              -30              100              365         0.321059        -0.203103          15.6589          3.68386          -2.3406         0.617188
              -30              100              370         0.237882        -0.289128          15.9815         -1.40498         -1.99871          1.30259
              -30              100              375           0.1346         -0.34487          14.6991         -6.34745         -1.46942           1.8502
              -30              100              380        0.0215272        -0.362524          11.8047         -10.5565        -0.796872          2.18845
              -30              100              385       -0.0894557        -0.346405          7.77885         -13.7191       -0.0632015          2.31534
              -30              100              390        -0.186541        -0.294851          2.91301         -15.3581         0.661878          2.19428
