           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -120              100               50          2.86178          1.02494         -2.67625          4.31251          1.06661        -0.205693
             -120              100               55          2.58515         0.908074         -2.46915          4.02837          1.02091        -0.250575
             -120              100               60          2.31334          0.79172         -2.24436          3.74901         0.970514        -0.295152
             -120              100               65          2.05944         0.677067         -1.95686          3.48396         0.916256        -0.336017
             -120              100               70          1.80913         0.562757         -1.65675          3.22179         0.861221        -0.376134
             -120              100               75           1.5743         0.449479          -1.3024          2.96842         0.811033        -0.411161
             -120              100               80          1.34168         0.336349        -0.940251          2.71631         0.761541        -0.445457
             -120              100               85          1.12099         0.223346         -0.53488          2.46609         0.722047        -0.474146
             -120              100               90         0.901386         0.110354        -0.125558          2.21605         0.683467        -0.502323
             -120              100               95          0.68939       -0.0035849          0.31404          1.95988         0.445605          -0.3414
             -120              100              100         0.477726        -0.117565         0.754962          1.70344         0.199031        -0.172212
             -120              100              105         0.418149         -0.25745          1.26302          1.37869        0.0428038       -0.0710817
             -120              100              110         0.320645        -0.374068           1.6556         0.917302        0.0191432       -0.0807949
             -120              100              115          0.19191        -0.456274          1.88985         0.353969      -0.00578663       -0.0830417
             -120              100              120        0.0434832        -0.493129          1.92673        -0.255995       -0.0295194       -0.0774493
             -120              100              125        -0.109567        -0.485285           1.7777        -0.850575       -0.0501991       -0.0654819
             -120              100              130        -0.253151        -0.429521          1.43887         -1.36819         -0.06586       -0.0479234
             -120              100              135        -0.372766        -0.332108         0.946835         -1.75266       -0.0753212       -0.0267679
             -120              100              140        -0.459458        -0.203525         0.352623         -1.97449       -0.0784285      -0.00402641
             -120              100              145        -0.499942       -0.0530488        -0.292795         -1.98572       -0.0744233        0.0182507
             -120              100              150        -0.494204         0.102807        -0.918606         -1.80058       -0.0646331         0.038151
             -120              100              155        -0.442452         0.250859         -1.46786         -1.43247       -0.0500717        0.0542492
             -120              100              160        -0.345283         0.374386         -1.86835        -0.901212       -0.0319515        0.0648412
             -120              100              165        -0.216384         0.464496         -2.09424        -0.274283       -0.0123283        0.0699272
             -120              100              170        -0.065296         0.510731         -2.10969         0.395317       0.00723615        0.0690738
             -120              100              175        0.0928502         0.507097         -1.90465          1.03495        0.0249875        0.0626255
             -120              100              180         0.243673         0.457376         -1.51135           1.5865        0.0398423        0.0518111
             -120              100              185         0.371355         0.361415        -0.948368          1.98064        0.0504941         0.037407
             -120              100              190         0.464235         0.231042        -0.282118          2.18117        0.0566251        0.0210508
             -120              100              195         0.515666        0.0782404         0.425769          2.17461        0.0583258       0.00405689
             -120              100              200         0.515883       -0.0837071          1.10264          1.93688        0.0554374       -0.0122564
             -120              100              205         0.466514        -0.238661           1.6785          1.49795        0.0487883       -0.0267307
             -120              100              210         0.369896        -0.370346          2.08365         0.892717        0.0391234       -0.0383553
             -120              100              215         0.239643        -0.469123          2.29446         0.195556        0.0276345       -0.0469748
             -120              100              220        0.0841705        -0.522255          2.26706        -0.535335        0.0150352       -0.0520788
             -120              100              225       -0.0803304        -0.525138          2.00624         -1.22037       0.00224699       -0.0538265
             -120              100              230        -0.239406        -0.479035           1.5412         -1.79728       -0.0101081        -0.052595
             -120              100              235        -0.375309         -0.38293         0.898609         -2.18532       -0.0214154       -0.0484956
             -120              100              240        -0.478589        -0.251189         0.159338         -2.36763       -0.0315084       -0.0423158
             -120              100              245         -0.53439       -0.0918187        -0.612317         -2.29369       -0.0400417       -0.0342271
             -120              100              250        -0.540434        0.0776928         -1.33274         -1.98633       -0.0470582        -0.024757
             -120              100              255        -0.494846         0.242641         -1.93124         -1.46662       -0.0524824         -0.01414
             -120              100              260        -0.399062         0.385433         -2.33056        -0.777668       -0.0561337      -0.00254427
             -120              100              265        -0.265801         0.495895         -2.51003       0.00280728       -0.0580472        0.0097864
             -120              100              270        -0.102563         0.556752         -2.40812         0.802316       -0.0576396        0.0227717
             -120              100              275        0.0718819         0.568013         -2.06489          1.53694       -0.0548557        0.0360679
             -120              100              280         0.242742          0.52437          -1.4907          2.12774       -0.0491254        0.0493147
             -120              100              285         0.392681          0.42972        -0.744273          2.50586       -0.0400526        0.0618824
             -120              100              290         0.510152         0.294571        0.0987835           2.6446       -0.0276219        0.0731111
             -120              100              295         0.577752         0.127173          0.95585          2.48764       -0.0113356        0.0817183
             -120              100              300          0.59563       -0.0535724          1.74106          2.08306       0.00799186        0.0870371
             -120              100              305         0.555635        -0.232372          2.36215          1.43664        0.0300229        0.0875685
             -120              100              310         0.464241        -0.391942          2.75692         0.624591        0.0534264        0.0825759
             -120              100              315          0.32909        -0.518642          2.88386        -0.279759        0.0767922        0.0714656
             -120              100              320         0.160225        -0.596498           2.6991         -1.18325        0.0980465        0.0534418
             -120              100              325       -0.0246335        -0.623951          2.24664         -2.00142         0.115557        0.0295349
             -120              100              330        -0.209618        -0.590297          1.52789         -2.62854          0.12652     -0.000179082
             -120              100              335        -0.377567        -0.504635         0.637504         -3.01492         0.129769       -0.0334994
             -120              100              340        -0.512966        -0.371441        -0.352432         -3.10457         0.123575       -0.0685592
             -120              100              345        -0.601426        -0.202678         -1.33772         -2.87191         0.106898        -0.102505
             -120              100              350        -0.639425       -0.0147754         -2.23022         -2.35601        0.0806654        -0.132824
             -120              100              355        -0.614404         0.175948         -2.90835         -1.55956        0.0443958        -0.155481
             -120              100              360        -0.537364          0.35224         -3.33076        -0.593013       0.00146227        -0.168932
             -120              100              365        -0.409539         0.496791          -3.4211         0.471537       -0.0460488        -0.170028
             -120              100              370        -0.244788          0.59668         -3.17083           1.5209        -0.094206        -0.157745
             -120              100              375       -0.0577485         0.644971         -2.60395          2.46007        -0.139349        -0.132211
             -120              100              380          0.13484         0.631403         -1.74094          3.16887        -0.176509       -0.0930242
             -120              100              385         0.316056          0.56462        -0.690187          3.60374        -0.203084       -0.0438571
             -120              100              390         0.467145         0.443855         0.469977          3.67378        -0.214239        0.0132091
             -120              100              395         0.576698         0.284982          1.61533          3.39289        -0.209104         0.073135
             -120              100              400         0.634553         0.100589           2.6395          2.76908        -0.186482         0.131438
             -120              100              405         0.632876        -0.091994          3.42227          1.84469        -0.146323         0.182402
             -120              100              410         0.577826        -0.276343          3.91265          0.72334       -0.0923674         0.222398
             -120              100              415         0.466546        -0.432418          3.99927         -0.50972        -0.026474         0.244862
             -120              100              420         0.316787        -0.550188          3.71817         -1.72276        0.0448215           0.2492
             -120              100              425         0.138694        -0.616483          3.05617         -2.79932         0.116365         0.232425
             -120              100              430       -0.0498953        -0.625859          2.07731          -3.6245         0.181509         0.195048
             -120              100              435         -0.23298        -0.581039         0.877733         -4.13414         0.235215         0.140065
             -120              100              440        -0.391118        -0.480294        -0.444136         -4.22289         0.270012        0.0695455
             -120              100              445        -0.514194        -0.340133         -1.75248         -3.92936         0.284686      -0.00933445
             -120              100              450        -0.586947        -0.169238         -2.91526          -3.2271         0.274447       -0.0910098
             -120              100              455        -0.606275        0.0139114         -3.82085         -2.20445         0.240714         -0.16799
             -120              100              460        -0.571161          0.19379         -4.38302        -0.946646         0.185269        -0.233872
             -120              100              465        -0.482242          0.35201         -4.50978         0.432022         0.111058        -0.280949
             -120              100              470        -0.353367         0.478019         -4.22951          1.79884        0.0254351        -0.306858
             -120              100              475        -0.192003         0.554908         -3.50127          3.00705       -0.0655666        -0.304978
             -120              100              480       -0.0171031         0.581863         -2.43893           3.9542        -0.153426         -0.27771
             -120              100              485         0.156672         0.554476         -1.11532          4.53372        -0.230466        -0.225056
             -120              100              490         0.312038         0.475793         0.338249          4.67349         -0.28877        -0.150929
             -120              100              495         0.437955         0.356917          1.78851          4.38843        -0.324672       -0.0622584
             -120              100              500         0.517306          0.20498          3.07464          3.63624        -0.330304         0.034683
             -115              100                0          5.43855          2.14893         -5.10982          7.47293         -0.40904        0.0316878
             -115              100                5          5.30901          2.06945         -4.96527          7.11962        -0.128357        0.0257363
             -115              100               10          5.13286          1.97907         -4.84786          6.76522         0.135052            0.018
             -115              100               15           4.9022          1.87613         -4.75215            6.415         0.351463       0.00393208
             -115              100               20          4.63856          1.76558         -4.66957          6.06731         0.539443       -0.0139664
             -115              100               25          4.34832          1.64871         -4.57309          5.73243         0.666535       -0.0401171
             -115              100               30          4.04467          1.52865         -4.46961            5.404         0.762946       -0.0704261
             -115              100               35          3.73842          1.40739         -4.32342          5.09419         0.808357        -0.106432
             -115              100               40           3.4311          1.28564          -4.1595           4.7921         0.832613        -0.144801
             -115              100               45          3.13483          1.16545         -3.93761          4.51065         0.823709        -0.185012
             -115              100               50          2.84227          1.04579         -3.69626          4.23613         0.803674         -0.22584
             -115              100               55           2.5666          0.92868         -3.39274          3.98104         0.767006        -0.265166
             -115              100               60          2.29541          0.81225         -3.07276          3.73109         0.725934        -0.304094
             -115              100               65          2.04221          0.69831         -2.69356           3.4969          0.68036        -0.339229
             -115              100               70          1.79263         0.584871         -2.30244          3.26588         0.633881          -0.3736
             -115              100               75          1.55939         0.473215         -1.85931          3.04502          0.59076        -0.402876
             -115              100               80           1.3285         0.361814          -1.4087          2.82562         0.548121         -0.43142
             -115              100               85          1.11062         0.251091        -0.915924          2.60922         0.513546        -0.454321
             -115              100               90         0.893923          0.14043        -0.419294           2.3931         0.479708        -0.476706
             -115              100               95         0.685749        0.0290651         0.107645          2.17152          0.31106        -0.322427
             -115              100              100         0.477948       -0.0823303          0.63591          1.94971         0.136518        -0.160426
             -115              100              105         0.429454        -0.223909          1.22746           1.6498        0.0252064       -0.0616388
             -115              100              110          0.34213        -0.345511          1.70706          1.18769       0.00536058       -0.0665219
             -115              100              115         0.221669        -0.435743          2.02417          0.59686       -0.0144663       -0.0652448
             -115              100              120        0.0784984        -0.483034          2.13039       -0.0662232       -0.0322478       -0.0578815
             -115              100              125       -0.0726085         -0.48687          2.03182        -0.732402       -0.0467144       -0.0458889
             -115              100              130        -0.218127        -0.442991          1.71787         -1.33474       -0.0564468       -0.0302112
             -115              100              135         -0.34338        -0.356374          1.22275         -1.80794       -0.0608392       -0.0126302
             -115              100              140        -0.438775        -0.236558         0.599126         -2.11447       -0.0601029       0.00522499
             -115              100              145        -0.490537       -0.0915444        -0.102372         -2.19669       -0.0540251        0.0216206
             -115              100              150        -0.497311         0.062503        -0.803074         -2.06278       -0.0439697        0.0352808
             -115              100              155        -0.458216         0.212648          -1.4396         -1.72143       -0.0309846        0.0452864
             -115              100              160        -0.372422         0.342436         -1.93137         -1.18674       -0.0163183        0.0505778
             -115              100              165        -0.252618         0.442004         -2.24336        -0.529553      -0.00152541         0.051546
             -115              100              170        -0.107272         0.500263         -2.33124         0.196216         0.012165        0.0482001
             -115              100              175        0.0492705         0.510018         -2.17672          0.91262        0.0235558        0.0411813
             -115              100              180         0.202557         0.473736         -1.80886          1.55314        0.0321407        0.0316386
             -115              100              185         0.337042         0.389863         -1.24078          2.04061        0.0372284        0.0204383
             -115              100              190         0.440214         0.268995        -0.540808          2.32894        0.0390132        0.0088215
             -115              100              195         0.504463         0.122321         0.225621          2.39712        0.0379067      -0.00233045
             -115              100              200         0.518965       -0.0379685         0.982311          2.21163        0.0342056       -0.0121396
             -115              100              205          0.48385        -0.195833          1.65045          1.79775        0.0287709        -0.020107
             -115              100              210         0.399925        -0.335019          2.15115          1.18615        0.0223532        -0.025904
             -115              100              215         0.279718        -0.444775           2.4513         0.454931         0.015668       -0.0298256
             -115              100              220         0.130335        -0.511734          2.49764        -0.337462       0.00917783       -0.0319282
             -115              100              225       -0.0326839        -0.529822          2.28729         -1.10447       0.00317933       -0.0326732
             -115              100              230        -0.194953        -0.498912          1.84551         -1.77579      -0.00230088        -0.032499
             -115              100              235        -0.339036        -0.416269          1.19289         -2.26149        -0.007378       -0.0317047
             -115              100              240         -0.45422        -0.295179         0.414985         -2.53512       -0.0123795       -0.0305654
             -115              100              245        -0.525023        -0.142082        -0.424028         -2.53556        -0.017667       -0.0290437
             -115              100              250         -0.54748        0.0259597         -1.23172         -2.27892       -0.0235269       -0.0269628
             -115              100              255        -0.518275         0.194598         -1.92981         -1.78072       -0.0301052       -0.0239465
             -115              100              260        -0.437052         0.346284         -2.43079         -1.07949       -0.0373323       -0.0193828
             -115              100              265         -0.31538         0.469678         -2.70449        -0.256906       -0.0447932       -0.0129557
             -115              100              270        -0.158912         0.546902         -2.67739         0.615299       -0.0517538      -0.00387636
             -115              100              275        0.0137714         0.576048         -2.38404          1.44265       -0.0573293       0.00770921
             -115              100              280         0.188577         0.550319         -1.82757          2.13915       -0.0603298        0.0218737
             -115              100              285         0.347933         0.471755         -1.06399          2.62474       -0.0595191         0.038032
             -115              100              290         0.479307         0.349554        -0.171829          2.86292       -0.0542146        0.0551948
             -115              100              295         0.564581         0.190013         0.766067          2.78467       -0.0429545        0.0719347
             -115              100              300         0.601909         0.011882          1.65261           2.4328       -0.0263135        0.0866977
             -115              100              305          0.58156        -0.170586           2.3883          1.80392      -0.00398191        0.0973643
             -115              100              310         0.508088        -0.339575          2.89863         0.973393         0.022672          0.10226
             -115              100              315         0.387579        -0.480753           3.1316        0.0155487        0.0520863         0.099981
             -115              100              320         0.228222        -0.577195          3.03058          -0.9744        0.0819764        0.0887343
             -115              100              325        0.0473946        -0.625416          2.63394         -1.90135         0.109842        0.0691616
             -115              100              330        -0.140389        -0.613044          1.93213         -2.65206         0.132266        0.0404452
             -115              100              335        -0.317131        -0.547186          1.02121         -3.16346         0.147028       0.00490702
             -115              100              340        -0.466983        -0.430523       -0.0277205         -3.36814         0.151472       -0.0357016
             -115              100              345        -0.574369        -0.273256         -1.10616         -3.22788         0.143525       -0.0782263
             -115              100              350        -0.633959       -0.0912469         -2.11596         -2.77513          0.12356        -0.119372
             -115              100              355        -0.631476          0.10082         -2.92736         -1.99989        0.0899757        -0.154531
             -115              100              360        -0.575848          0.28463         -3.48467         -1.01565        0.0463257         -0.18096
             -115              100              365        -0.466306         0.442947         -3.69907         0.108929      -0.00572351        -0.194505
             -115              100              370        -0.315059         0.561417         -3.54956          1.25424       -0.0618322        -0.193046
             -115              100              375        -0.135767         0.631508         -3.05165          2.31669        -0.117734        -0.175898
             -115              100              380        0.0562458         0.641156         -2.21436          3.16646        -0.167838        -0.141543
             -115              100              385         0.243277         0.596933         -1.14818          3.74576        -0.208326       -0.0936257
             -115              100              390         0.406931         0.495891        0.0735431          3.94989        -0.233315       -0.0335298
             -115              100              395         0.534119         0.352358          1.31767          3.78045        -0.240757        0.0331791
             -115              100              400         0.613365         0.177545          2.47075          3.23466        -0.228428          0.10167
             -115              100              405          0.63494       -0.0124053          3.40121          2.34458        -0.195184         0.165527
             -115              100              410         0.602991        -0.200593          4.04411          1.21453        -0.144525         0.219941
             -115              100              415         0.512362        -0.367654          4.27296       -0.0773134       -0.0773311         0.257286
             -115              100              420         0.379344        -0.501633          4.11182         -1.38788     -0.000789906         0.275693
             -115              100              425         0.212364        -0.588398          3.53453         -2.59574        0.0799126          0.27096
             -115              100              430        0.0283079        -0.620506          2.59648         -3.57299         0.157323         0.242514
             -115              100              435        -0.156789        -0.598752          1.39221         -4.24185         0.225351         0.192819
             -115              100              440        -0.324062        -0.519151        0.0140652         -4.48118         0.275457         0.122918
             -115              100              445        -0.461642        -0.396719         -1.39093         -4.31727         0.305092        0.0405116
             -115              100              450        -0.553559        -0.238166         -2.68696         -3.70852         0.308142       -0.0490704
             -115              100              455        -0.594611       -0.0612429         -3.74755         -2.73608         0.284956        -0.137406
             -115              100              460        -0.581988         0.118964         -4.47337         -1.48044         0.236473        -0.217234
             -115              100              465        -0.514162         0.284385         -4.75611        -0.051855         0.164725        -0.279728
             -115              100              470        -0.403455         0.423063          -4.6117          1.40751        0.0773442         -0.32118
             -115              100              475        -0.255192         0.517602         -3.98213          2.74832       -0.0201284        -0.333552
             -115              100              480       -0.0878082         0.564984         -2.97594          3.85147        -0.118099        -0.318167
             -115              100              485         0.084892         0.559193         -1.65829            4.598        -0.208286        -0.273928
             -115              100              490         0.245684         0.501192         -0.15898          4.89912        -0.281591        -0.203919
             -115              100              495           0.3825         0.400532          1.38126           4.7567        -0.333063        -0.115085
             -115              100              500         0.477834         0.262176          2.79909          4.11022        -0.353397       -0.0130622
             -110              100                0          5.22063          2.15966         -7.05379           7.1254        -0.444989         0.022578
             -110              100                5          5.10437          2.07516         -6.85402          6.77833         -0.22608       0.00670755
             -110              100               10           4.9463          1.98137         -6.66631          6.43481       -0.0192406       -0.0095934
             -110              100               15          4.73631          1.87665         -6.48426          6.10099         0.153146       -0.0293185
             -110              100               20           4.4949          1.76531         -6.30562          5.77305         0.304688       -0.0511153
             -110              100               25          4.22421          1.64826         -6.10719          5.46158          0.40944       -0.0780684
             -110              100               30          3.93877          1.52834         -5.89878          5.15841         0.490614         -0.10762
             -110              100               35          3.64635          1.40749         -5.64858          4.87621          0.53075        -0.140748
             -110              100               40          3.35105          1.28627         -5.38104          4.60269         0.553865         -0.17536
             -110              100               45          3.06334          1.16703         -5.05914          4.35167         0.549144        -0.210679
             -110              100               50          2.77818          1.04845           -4.719          4.10819         0.535079        -0.246236
             -110              100               55          2.50813         0.933095         -4.32065          3.88588         0.506389         -0.27981
             -110              100               60          2.24208         0.818592         -3.90688          3.66917         0.473824        -0.312859
             -110              100               65          1.99369         0.707373          -3.4372           3.4699         0.436743        -0.341977
             -110              100               70          1.74885         0.596814         -2.95626          3.27415         0.398753        -0.370304
             -110              100               75          1.52088         0.488797         -2.42563          3.09013         0.362911        -0.393519
             -110              100               80          1.29535         0.381145         -1.88786           2.9078         0.327377        -0.415999
             -110              100               85          1.08368         0.274734         -1.30914          2.72979         0.298011         -0.43282
             -110              100               90          0.87328         0.168436         -0.72667          2.55217         0.269209        -0.449124
             -110              100               95         0.672203         0.061699        -0.113936             2.37         0.172097        -0.302064
             -110              100              100         0.471535       -0.0450568         0.500121          2.18762        0.0719987        -0.147863
             -110              100              105          0.43512        -0.186427          1.17338           1.9184       0.00708356       -0.0517272
             -110              100              110         0.359492         -0.31148          1.74003           1.4617       -0.0087903       -0.0515952
             -110              100              115         0.249223        -0.408733          2.14199         0.849282       -0.0233229        -0.046661
             -110              100              120         0.113455        -0.466121          2.32139         0.138068       -0.0349382       -0.0374442
             -110              100              125       -0.0335572        -0.481941          2.27851        -0.596073       -0.0429735       -0.0254017
             -110              100              130        -0.179053         -0.45091          1.99567         -1.28134       -0.0465584       -0.0116339
             -110              100              135        -0.308383         -0.37661          1.50402         -1.84356       -0.0456771       0.00228681
             -110              100              140         -0.41143        -0.267477         0.857245         -2.23703       -0.0409212        0.0151219
             -110              100              145        -0.474103        -0.130076         0.104894          -2.3945       -0.0326301        0.0254583
             -110              100              150        -0.493682        0.0200062        -0.666964         -2.31749       -0.0222157        0.0326702
             -110              100              155        -0.468167         0.170271         -1.38889         -2.00952       -0.0107663        0.0363508
             -110              100              160         -0.39527         0.304766         -1.97239         -1.47832      0.000425328         0.036097
             -110              100              165        -0.286468         0.412755         -2.37299        -0.797375        0.0103076        0.0327103
             -110              100              170        -0.149006         0.482648          -2.5378       -0.0208916        0.0179758        0.0266533
             -110              100              175       0.00378309         0.506105         -2.43986         0.768547        0.0228008        0.0188885
             -110              100              180         0.157571         0.484199         -2.10442          1.49626         0.024863        0.0104971
             -110              100              185         0.297303         0.413941         -1.53848          2.07769        0.0240972       0.00245311
             -110              100              190         0.409756         0.304504        -0.811532          2.45663        0.0212324      -0.00439131
             -110              100              195         0.486431         0.166104        0.0077968          2.60431        0.0170223      -0.00958099
             -110              100              200         0.515539       0.00963087         0.840525          2.47742        0.0122451       -0.0126743
             -110              100              205         0.495668        -0.149198          1.59938          2.09586       0.00782539       -0.0138427
             -110              100              210         0.426011        -0.294365          2.19658          1.48529       0.00454264       -0.0134542
             -110              100              215         0.317808        -0.414112          2.58922         0.726791       0.00265525       -0.0122787
             -110              100              220         0.176699        -0.494597          2.71455        -0.121709       0.00239202       -0.0109714
             -110              100              225        0.0173397          -0.5283          2.56145        -0.967281       0.00343003       -0.0103424
             -110              100              230        -0.146154        -0.513641          2.15052         -1.73188       0.00519469       -0.0109199
             -110              100              235        -0.296902        -0.446141          1.49548         -2.31685       0.00683267       -0.0132413
             -110              100              240        -0.423029        -0.337773         0.685795         -2.68567       0.00746914       -0.0170842
             -110              100              245        -0.508606         -0.19326        -0.215387          -2.7666       0.00601163       -0.0222518
             -110              100              250        -0.547971        -0.028982         -1.10732         -2.56822       0.00187213       -0.0278547
             -110              100              255        -0.536343         0.141273         -1.90456         -2.09979      -0.00536116       -0.0329107
             -110              100              260         -0.47151         0.300254         -2.50961         -1.39438       -0.0158028       -0.0360192
             -110              100              265        -0.363681         0.435559         -2.88244        -0.536822       -0.0286173       -0.0362548
             -110              100              270        -0.216495         0.528925         -2.93744         0.402976       -0.0429898       -0.0319245
             -110              100              275       -0.0480847         0.576478         -2.70271          1.32034       -0.0571978       -0.0228922
             -110              100              280         0.128389         0.569955         -2.17334          2.12283       -0.0694618       -0.0085911
             -110              100              285         0.295357         0.509438         -1.40171          2.71926       -0.0776778        0.0105161
             -110              100              290         0.439437          0.40262        -0.468356          3.06301       -0.0804528        0.0331603
             -110              100              295         0.542028         0.253685         0.544815          3.07215       -0.0753257        0.0578773
             -110              100              300         0.599223        0.0809428          1.52982          2.78317       -0.0625321        0.0822167
             -110              100              305         0.599797        -0.102633          2.38071          2.18274       -0.0410316         0.103487
             -110              100              310         0.546234        -0.278933          3.01059          1.34421       -0.0121409         0.119054
             -110              100              315         0.442915        -0.433113          3.35673          0.34192        0.0225208         0.126676
             -110              100              320         0.295974        -0.547508          3.34942        -0.728034        0.0605549          0.12351
             -110              100              325         0.122188        -0.616682           3.0203         -1.76033        0.0986254         0.109701
             -110              100              330       -0.0655592        -0.626717          2.34801         -2.63517         0.132791        0.0834441
             -110              100              335        -0.248662        -0.582542           1.4287         -3.27583         0.159728        0.0470742
             -110              100              340        -0.411163        -0.484936         0.331377         -3.60344         0.175861       0.00210848
             -110              100              345        -0.536493        -0.342132        -0.832368         -3.56655         0.178021       -0.0481215
             -110              100              350        -0.617526        -0.169161          -1.9549         -3.18998         0.165918       -0.0995787
             -110              100              355        -0.638429        0.0212013         -2.89947         -2.45004         0.136738        -0.147218
             -110              100              360        -0.605848         0.209815         -3.59557          -1.4619        0.0940768        -0.187039
             -110              100              365        -0.516965         0.379781         -3.94214        -0.289459        0.0390428        -0.213936
             -110              100              370        -0.382104         0.515487         -3.90494         0.942444       -0.0237496        -0.224609
             -110              100              375        -0.213709         0.606882         -3.49001          2.12239       -0.0895139        -0.217475
             -110              100              380       -0.0254198         0.640232         -2.69381          3.11203        -0.152168        -0.189801
             -110              100              385         0.164526          0.61988         -1.62752          3.83898        -0.206664        -0.145049
             -110              100              390         0.338384         0.540687        -0.357995          4.18516        -0.246142       -0.0837549
             -110              100              395         0.481539         0.415178          0.97386          4.13883        -0.267293        -0.011865
             -110              100              400         0.581346         0.252985          2.24861          3.68562        -0.266805        0.0655641
             -110              100              405         0.626279        0.0687994          3.32429          2.84607        -0.242335          0.14155
             -110              100              410         0.618373        -0.120256          4.12185          1.72375        -0.196991         0.210123
             -110              100              415         0.550203         -0.29579          4.50028          0.38814        -0.130513          0.26271
             -110              100              420         0.436329        -0.444067          4.47044          -1.0075       -0.0505844         0.296061
             -110              100              425         0.283299        -0.550192           3.9926         -2.33812        0.0377357         0.304751
             -110              100              430         0.106782        -0.604799          3.11208         -3.46366         0.126317         0.286998
             -110              100              435       -0.0773918        -0.606709          1.92037         -4.29282          0.20808          0.24459
             -110              100              440        -0.251224        -0.549715         0.502116         -4.68923         0.273544         0.177398
             -110              100              445        -0.401248        -0.447093        -0.985746         -4.66568         0.318739         0.093476
             -110              100              450        -0.511011        -0.303462         -2.40518         -4.16498          0.33624      -0.00226975
             -110              100              455        -0.573263        -0.135572         -3.61557         -3.25952         0.325198        -0.100603
             -110              100              460        -0.583424        0.0421523         -4.50492         -2.02367         0.285601        -0.193511
             -110              100              465        -0.537812         0.212228         -4.94906        -0.561971         0.218399        -0.271166
             -110              100              470        -0.447021         0.361456          -4.9504         0.975263         0.131333        -0.328467
             -110              100              475        -0.314149         0.472201          -4.4336           2.4379        0.0292663        -0.356007
             -110              100              480        -0.156843         0.539271         -3.50018          3.69069       -0.0772651        -0.353896
             -110              100              485        0.0121523         0.555127         -2.20631          4.60316        -0.179519        -0.319843
             -110              100              490         0.175918         0.518624        -0.678533          5.06995        -0.267315        -0.255953
