           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -125              100              345         -0.40304       -0.0562267          1.00562          15.3841         -1.31329         -2.18012
             -125              100              350        -0.398472        0.0755907          5.87664          14.2564         -1.91994         -1.64735
             -125              100              355        -0.348562         0.196563          10.0513          11.5094         -2.30321        -0.947971
             -125              100              360          -0.2655         0.296211          13.2109          7.65939         -2.46224        -0.176481
             -125              100              365        -0.154883          0.36254          14.9325          2.99093         -2.36311         0.597597
             -125              100              370       -0.0302474         0.389966          15.0827         -1.94969         -2.03062          1.29251
             -125              100              375        0.0960245         0.377688           13.703         -6.68547         -1.50663          1.84923
             -125              100              380          0.20939         0.323861          10.8082         -10.6431        -0.835158          2.19478
             -125              100              385         0.300665         0.239313          6.86984         -13.5362       -0.0993984          2.32656
             -125              100              390         0.357389         0.129688          2.18519         -14.9121         0.630382          2.20728
             -125              100              395         0.377049        0.0091298         -2.67834         -14.7604          1.27996           1.8758
             -125              100              400         0.357461        -0.110814         -7.25085         -13.0674           1.7883          1.36251
             -125              100              405         0.299883        -0.216517         -10.9974         -9.96952          2.09665         0.720513
             -125              100              410         0.213897        -0.299807         -13.6524          -5.8995          2.20057        0.0224901
             -125              100              415         0.105409        -0.347848         -14.7342         -1.18174          2.06036        -0.660537
             -125              100              420       -0.0111768        -0.361005          -14.349          3.60785          1.72744         -1.26308
             -125              100              425        -0.124797        -0.335745         -12.4239          7.99307          1.22269         -1.72197
             -125              100              430        -0.222999        -0.276025         -9.20139          11.4903         0.606634         -1.99277
             -125              100              435        -0.297759        -0.189786         -5.06047          13.8233       -0.0566251         -2.06483
             -125              100              440        -0.337895       -0.0842791        -0.380251          14.5763        -0.696116         -1.90999
             -125              100              445        -0.344601        0.0273519          4.30199            13.89         -1.25419         -1.57741
             -125              100              450        -0.313826         0.133987          8.48693          11.6733         -1.66544         -1.08438
             -125              100              455        -0.251962         0.224631          11.7542          8.27382         -1.89933        -0.496583
             -125              100              460        -0.165461         0.290971          13.7939          4.02649         -1.93786         0.128995
             -125              100              465       -0.0630869         0.324323          14.2944        -0.626715         -1.76857         0.723605
             -125              100              470        0.0435661         0.325691          13.3824         -5.19615         -1.43375           1.2363
             -125              100              475         0.143066         0.290864          10.9593         -9.14765        -0.950042          1.60024
             -125              100              480          0.22607         0.228228          7.45957          -12.139        -0.386851          1.79839
             -125              100              485          0.28387         0.142916          3.17728         -13.8241         0.204026          1.80614
             -125              100              490         0.310296        0.0447047         -1.40476         -14.0052         0.757045          1.62528
             -125              100              495         0.305894         -0.05617         -5.83444         -12.7878          1.22567          1.29046
             -125              100              500         0.267264        -0.148209         -9.56035         -10.1133          1.54498         0.821286
             -120              100                0          4.08334          35.0573          54.0691           44.802          4.38804          -3.9948
             -120              100                5           3.9582          34.4448           53.801          44.8534          4.85627          2.12918
             -120              100               10          3.89907          33.2505          53.4423          43.8758          5.37295          7.92927
             -120              100               15          3.90029          31.4439          52.8626           41.683          6.01508          12.8819
             -120              100               20          3.93801          29.2669          52.1492           38.755          6.73309          17.3218
             -120              100               25          3.97444          26.8818          51.0828          35.1877          7.60642          20.6824
             -120              100               30          4.01023          24.3918          49.8385          31.2982          8.55802          23.4993
             -120              100               35          4.00165           21.979          48.1534          27.2504          9.63088          25.3874
             -120              100               40          3.97468          19.5982          46.2855          23.1369           10.754          26.8904
             -120              100               45          3.88588          17.4161          43.9379          19.1357           11.942          27.7191
             -120              100               50          3.77632          15.3008          41.4292          15.1721          13.1516          28.3216
             -120              100               55          3.60446          13.4054          38.4451          11.4453          14.3699          28.4747
             -120              100               60          3.41609          11.5684          35.3351          7.78133          15.5903          28.5088
             -120              100               65          3.17363          9.92655          31.7879          4.39915          16.7716          28.2553
             -120              100               70          2.92029          8.32401          28.1528          1.07369           17.945           27.944
             -120              100               75          2.62478          6.87581          24.1458         -1.96354          19.0413          27.4507
             -120              100               80          2.32322          5.44979          20.0854         -4.95936          20.1266          26.9313
             -120              100               85          1.99271          4.13395          15.7401         -7.67919          21.1062          26.2955
             -120              100               90          1.65957          2.82819          11.3688         -10.3738          22.0762           25.649
             -120              100               95          1.31123          1.58901           6.8169         -12.8158          14.9518          16.8089
             -120              100              100         0.962224         0.352728          2.25712         -15.2468          7.47355          7.61058
             -120              100              105          1.00079        0.0436477         -2.72936         -15.1158          2.99811          1.54542
             -120              100              110         0.948696        -0.257361         -7.43278         -13.4673          3.33143         0.530509
             -120              100              115         0.809711        -0.524216         -11.3905         -10.3952          3.33535        -0.538418
             -120              100              120         0.596661        -0.728072         -14.0946         -6.17109          2.99161         -1.54646
             -120              100              125          0.33796        -0.858376         -15.3902         -1.32011          2.36619         -2.40492
             -120              100              130        0.0562092        -0.899363          -15.023          3.70208          1.49903         -3.01737
             -120              100              135         -0.21839        -0.851823          -13.062          8.32763         0.487712         -3.32469
             -120              100              140        -0.462718        -0.727813         -9.78088          12.1426        -0.569068         -3.31844
             -120              100              145        -0.648574        -0.534194         -5.38999          14.6091         -1.56281         -2.96249
             -120              100              150        -0.764882         -0.29896        -0.459523          15.5823         -2.39917         -2.32632
             -120              100              155        -0.803882       -0.0439851          4.55075           14.969         -3.00544         -1.46724
             -120              100              160        -0.756859         0.203802          9.05803          12.6801         -3.29287        -0.459694
             -120              100              165        -0.640617           0.4218          12.6584          9.12947         -3.27069         0.582968
             -120              100              170        -0.464413         0.588794          14.9366          4.59233         -2.92403          1.56503
             -120              100              175        -0.248505         0.687807          15.6054        -0.433528         -2.28621          2.38053
             -120              100              180       -0.0169949         0.717155           14.721         -5.42739         -1.43887          2.96944
             -120              100              185         0.206993          0.66942           12.219         -9.84176        -0.448986          3.25018
             -120              100              190         0.400646         0.556672          8.46193         -13.2252         0.572663          3.21358
             -120              100              195         0.549016         0.393404          3.84057         -15.3078          1.53698          2.87744
             -120              100              200         0.633304         0.194332         -1.21246         -15.7263          2.33996          2.24892
             -120              100              205         0.649502       -0.0172733         -6.14066         -14.5022          2.90653            1.407
             -120              100              210         0.595192        -0.218517         -10.3876          -11.697          3.16745         0.435896
             -120              100              215         0.485493        -0.391327         -13.6062         -7.76265          3.13608        -0.561464
             -120              100              220         0.327656        -0.516744         -15.3701         -2.98501          2.78969         -1.49281
             -120              100              225         0.141658        -0.584017         -15.5242          2.08569          2.17631         -2.26417
             -120              100              230       -0.0533806        -0.590814         -14.1172          6.96157          1.36333         -2.81539
             -120              100              235        -0.235647        -0.531877         -11.1435          11.0517         0.420935          -3.0649
             -120              100              240        -0.389527        -0.422799         -7.08875          14.0569        -0.547075         -3.03095
             -120              100              245        -0.495809        -0.270402         -2.25205          15.5141         -1.44535         -2.68446
             -120              100              250        -0.548271       -0.0954259            2.788          15.3904         -2.18998         -2.08887
             -120              100              255        -0.542466        0.0850954          7.54836          13.6753         -2.71294          -1.2977
             -120              100              260        -0.477842         0.250734          11.4706          10.4861         -2.95006        -0.389348
             -120              100              265        -0.367719         0.387916          14.2746          6.27197         -2.91309         0.542851
             -120              100              270        -0.218946         0.477229          15.4618          1.35846         -2.56738          1.40085
             -120              100              275        -0.052616         0.516683          15.1179          -3.6584         -1.99015          2.11174
             -120              100              280         0.115577         0.499971          13.1684         -8.28707          -1.2224          2.60034
             -120              100              285         0.266823         0.430641          9.84167         -12.0135        -0.349193           2.8199
             -120              100              290         0.388452         0.319485           5.5342         -14.5486         0.544618          2.77163
             -120              100              295         0.462962         0.175074         0.622969         -15.4364          1.36187          2.42997
             -120              100              300          0.49027         0.016852          -4.3234         -14.8147          2.03741          1.87095
             -120              100              305         0.463177        -0.139845         -8.79019         -12.5781          2.49027          1.12902
             -120              100              310         0.388906        -0.278151         -12.3219         -9.06566           2.6905         0.294103
             -120              100              315          0.27589        -0.385388         -14.5922         -4.62675          2.62631        -0.555845
             -120              100              320         0.135203        -0.447576         -15.2481         0.292076          2.29024         -1.32833
             -120              100              325        -0.016174        -0.464652         -14.4121          5.16793           1.7475         -1.96342
             -120              100              330        -0.162562        -0.429198         -11.9665          9.44739          1.03036         -2.37621
             -120              100              335        -0.289259        -0.351534         -8.34445          12.7473         0.232115         -2.55321
             -120              100              340        -0.383275        -0.238106          -3.8499          14.7003        -0.574804         -2.47104
             -120              100              345        -0.434092        -0.101811          1.02181          15.0656         -1.30338         -2.13914
             -120              100              350        -0.441376        0.0424965           5.7885          13.9476          -1.8973         -1.61187
             -120              100              355        -0.398253         0.178854          9.86809          11.2461         -2.27069        -0.922048
             -120              100              360        -0.317201         0.294831          12.9503          7.46794         -2.42327        -0.162528
             -120              100              365        -0.203337         0.376948          14.6223          2.89318         -2.32207         0.598183
             -120              100              370       -0.0709313         0.418058          14.7554         -1.94295          -1.9919          1.27989
             -120              100              375        0.0666424          0.41631          13.3919          -6.5737         -1.47421          1.82484
             -120              100              380         0.193811          0.36855          10.5485         -10.4381        -0.812608          2.16152
             -120              100              385         0.299758         0.285768          6.68748         -13.2576       -0.0888573          2.28785
             -120              100              390         0.370608         0.173053          2.10135         -14.5903         0.627851          2.16754
             -120              100              395         0.402525        0.0454577         -2.65474         -14.4281           1.2648          1.83912
             -120              100              400         0.392248       -0.0847696         -7.12112         -12.7593           1.7622          1.33275
             -120              100              405         0.340053        -0.202905         -10.7751         -9.71942           2.0626          0.70083
             -120              100              410         0.255581        -0.299411         -13.3586         -5.73249            2.162        0.0147803
             -120              100              415         0.144132        -0.360108         -14.4019         -1.11751          2.02175         -0.65551
             -120              100              420        0.0211579        -0.384245         -14.0109          3.56274          1.69261         -1.24598
             -120              100              425        -0.101816        -0.367198         -12.1161          7.84243          1.19537         -1.69471
             -120              100              430        -0.211202        -0.312225         -8.95659          11.2497         0.589632         -1.95836
             -120              100              435        -0.297834        -0.227167         -4.90371          13.5161       -0.0616531         -2.02677
             -120              100              440        -0.349283        -0.118865        -0.329587          14.2366        -0.688732         -1.87261
             -120              100              445        -0.365788      -0.00139038          4.24127          13.5509         -1.23523         -1.54435
             -120              100              450        -0.342215         0.113789          8.32067           11.372         -1.63709         -1.05924
             -120              100              455        -0.284501         0.214527          11.4993          8.04117          -1.8646        -0.481847
             -120              100              460        -0.198845         0.291543          13.4758          3.88689         -1.90036          0.13188
             -120              100              465       -0.0938523         0.335009          13.9478        -0.657806         -1.73243         0.714463
             -120              100              470        0.0181498         0.345112          13.0408         -5.11514         -1.40248          1.21611
             -120              100              475         0.125434         0.316569          10.6611          -8.9631         -0.92709          1.57136
             -120              100              480         0.217525         0.257523           7.2343         -11.8693        -0.374388           1.7638
             -120              100              485         0.284886         0.172733          3.04909         -13.4971         0.204766          1.76951
             -120              100              490         0.320321         0.072028         -1.42227         -13.6556         0.746142          1.59051
             -120              100              495         0.323647       -0.0337984         -5.73887         -12.4498          1.20427          1.26095
             -120              100              500         0.290469        -0.132945         -9.36226         -9.82512           1.5156         0.800285
             -115              100                0          5.23471           35.639           53.417          37.4812          4.25971         -3.94762
             -115              100                5          5.07958          35.0962          53.1356          37.7246          4.80595          1.45777
             -115              100               10          4.97777          34.0355          52.7388          37.1408          5.38852          6.62224
             -115              100               15           4.9269           32.386          52.1036          35.5156          6.06922          11.1239
             -115              100               20          4.90686          30.3804          51.3241          33.2606          6.80929          15.2245
             -115              100               25           4.8862          28.1179             50.2          30.3751          7.67708          18.4293
             -115              100               30          4.86524          25.7259          48.9021           27.172          8.60922          21.1827
             -115              100               35          4.80346          23.3458           47.186          23.7328          9.64649          23.1134
             -115              100               40          4.72475          20.9705          45.2963          20.1957          10.7274          24.7027
             -115              100               45          4.58638          18.7428          42.9525          16.6747          11.8675          25.6557
             -115              100               50          4.42799          16.5645          40.4564           13.159          13.0275          26.3951
             -115              100               55          4.20729          14.5748          37.5081           9.7956          14.1969          26.6838
             -115              100               60          3.97009          12.6351          34.4399          6.47252          15.3687          26.8531
             -115              100               65          3.67736          10.8748          30.9535          3.36597           16.505           26.716
             -115              100               70          3.37346          9.15047          27.3829         0.302999          17.6341          26.5172
             -115              100               75          3.02547          7.57409          23.4544         -2.51893          18.6902          26.1119
             -115              100               80          2.67115          6.01896          19.4745         -5.30621           19.736          25.6769
             -115              100               85          2.28628          4.57259          15.2187         -7.84974          20.6798          25.0998
             -115              100               90          1.89861          3.13617          10.9377          -10.371          21.6142          24.5096
             -115              100               95          1.49496           1.7671             6.48         -12.6594          14.6339          16.0622
             -115              100              100          1.09062          0.40098          2.01461         -14.9376          7.30762           7.2712
             -115              100              105          1.13627        0.0507048         -2.85743          -14.752          2.91718          1.45864
             -115              100              110          1.07909        -0.291277         -7.43681         -13.0866          3.22967         0.471572
             -115              100              115         0.923024        -0.595382         -11.2725         -10.0379          3.22194         -0.56493
             -115              100              120         0.682268        -0.828774         -13.8709         -5.87613           2.8772         -1.53901
             -115              100              125          0.38888        -0.979163         -15.0859         -1.11589          2.26025           -2.365
             -115              100              130        0.0682738         -1.02837          -14.673          3.79494          1.41083         -2.94945
             -115              100              135        -0.245312        -0.976885         -12.7053          8.30189         0.424409          -3.2357
             -115              100              140        -0.525508        -0.838051         -9.45409          12.0029        -0.602914         -3.21645
             -115              100              145        -0.740196        -0.619187         -5.13015          14.3737         -1.56509         -2.85755
             -115              100              150        -0.876389        -0.351879        -0.292397          15.2781         -2.37096         -2.22755
             -115              100              155        -0.924912        -0.060799          4.60861           14.629          -2.9502         -1.38302
             -115              100              160        -0.875341         0.223657          9.00186          12.3443         -3.21707        -0.397441
             -115              100              165        -0.746334         0.475534          12.4959          8.83258         -3.18169         0.618821
             -115              100              170        -0.547932          0.67056          14.6867          4.36679         -2.83055          1.57222
             -115              100              175        -0.302736         0.789017          15.2975        -0.563485         -2.19725          2.35971
             -115              100              180       -0.0380527         0.828457          14.3878         -5.44912          -1.3621          2.92358
             -115              100              185         0.220082         0.779847          11.8988         -9.75362        -0.391347          3.18485
             -115              100              190         0.445487           0.6563          8.18918         -13.0381         0.606723          3.13575
             -115              100              195         0.620815         0.473841          3.64372         -15.0416          1.54527          2.79461
             -115              100              200          0.72431         0.248563         -1.31124         -15.4117          2.32272          2.16953
             -115              100              205         0.750717       0.00671844         -6.13111         -14.1739           2.8665          1.33851
             -115              100              210         0.696527         -0.22586         -10.2716         -11.3927          3.10983         0.384623
             -115              100              215         0.578274        -0.428195         -13.3964          -7.5133          3.06685        -0.591621
             -115              100              220         0.403428         -0.57858         -15.0901         -2.81861          2.71627         -1.49969
             -115              100              225         0.194169        -0.664117          -15.205          2.15146           2.1061         -2.24816
             -115              100              230        -0.027999        -0.681434         -13.7924          6.91958          1.30289         -2.77884
             -115              100              235        -0.238711        -0.623666         -10.8507          10.9071         0.376217         -3.01258
             -115              100              240        -0.419685        -0.507784          -6.8579          13.8246        -0.572506         -2.96834
             -115              100              245        -0.548995        -0.340559         -2.10974          15.2207         -1.44958         -2.61859
             -115              100              250        -0.618695        -0.145073          2.82701          15.0672         -2.17346          -2.0263
             -115              100              255        -0.622979        0.0597522          7.47943           13.357         -2.67804         -1.24459
             -115              100              260        -0.560208         0.251038          11.3017          10.2087         -2.90121        -0.350887
             -115              100              265        -0.444665         0.412884          14.0224           6.0638         -2.85538         0.563459
             -115              100              270        -0.282941         0.523218          15.1558          1.24416         -2.50752            1.402
             -115              100              275       -0.0985608         0.578704          14.7895         -3.66727         -1.93402          2.09403
             -115              100              280        0.0913351         0.571437          12.8538         -8.18892         -1.17576          2.56623
             -115              100              285         0.265588         0.504327          9.57516         -11.8191        -0.316561          2.77354
             -115              100              290         0.409466         0.388682          5.34367         -14.2773         0.560403          2.71792
             -115              100              295         0.503044         0.232963         0.530855         -15.1196          1.35962          2.37516
             -115              100              300         0.545073        0.0587939         -4.30764         -14.4842          2.01789           1.8204
             -115              100              305         0.526644        -0.117312         -8.66763         -12.2712          2.45611          1.08811
             -115              100              310          0.45472        -0.276244         -12.1054         -8.81488          2.64566         0.266735
             -115              100              315         0.337825         -0.40348         -14.3039           -4.459          2.57564        -0.567181
             -115              100              320         0.187261        -0.482921         -14.9203         0.357555          2.23951         -1.32287
             -115              100              325        0.0217505        -0.513415         -14.0775          5.12396          1.70169         -1.94208
             -115              100              330        -0.142007        -0.485797         -11.6636           9.2983         0.994509          -2.3418
             -115              100              335        -0.287176        -0.410447         -8.10426          12.5083         0.209561         -2.50955
             -115              100              340        -0.399119        -0.293564          -3.6989          14.3963        -0.581922         -2.42294
             -115              100              345         -0.46548        -0.148546          1.06685          14.7297         -1.29469          -2.0919
             -115              100              350        -0.484895       0.00838511           5.7221          13.6132         -1.87393         -1.57019
             -115              100              355        -0.448796         0.160334          9.69729          10.9522         -2.23566        -0.890578
             -115              100              360        -0.369928         0.292893          12.6919          7.24386         -2.38028        -0.144152
             -115              100              365        -0.252919         0.391088           14.304          2.76413         -2.27596          0.60168
             -115              100              370        -0.112765         0.446189          14.4108         -1.96309         -1.94758          1.26847
             -115              100              375        0.0361668         0.455269          13.0562         -6.48187          -1.4362          1.79986
             -115              100              380         0.177277          0.41385          10.2595         -10.2442        -0.785042          2.12605
             -115              100              385         0.298096         0.333062          6.47405         -12.9803       -0.0742951          2.24556
             -115              100              390         0.383334         0.217416          1.98802         -14.2601         0.627979          2.12325
             -115              100              395           0.4278        0.0828728         -2.65624         -14.0788          1.25076           1.7974
             -115              100              400         0.427142       -0.0576325         -7.00969         -12.4275          1.73562          1.29794
             -115              100              405         0.380626         -0.18828         -10.5626         -9.44137           2.0266         0.676608
             -115              100              410          0.29793        -0.298157         -13.0653         -5.53603          2.12023       0.00341346
             -115              100              415         0.183724        -0.371732          -14.061         -1.02557          1.97906         -0.65291
             -115              100              420        0.0544987        -0.407119          -13.656          3.54101          1.65323          -1.2299
             -115              100              425       -0.0777746        -0.398583         -11.7854          7.70857          1.16351         -1.66704
             -115              100              430        -0.198379        -0.348655         -8.68503          11.0178         0.568514          -1.9222
             -115              100              435        -0.296995        -0.265052         -4.71906          13.2087       -0.0700015         -1.98582
             -115              100              440        -0.359943        -0.154184        -0.252897          13.8882        -0.683561         -1.83154
             -115              100              445        -0.386492       -0.0310334          4.20231          13.1955         -1.21724         -1.50718
             -115              100              450        -0.370403        0.0926011          8.16972          11.0487         -1.60839         -1.02999
             -115              100              455        -0.317133         0.203429          11.2519          7.78306         -1.82831        -0.463378
             -115              100              460        -0.232603         0.291198          13.1569          3.72099         -1.86026         0.137773
             -115              100              465        -0.125235         0.344934          13.5922        -0.713267         -1.69297         0.707333
             -115              100              470      -0.00807233         0.363987          12.6832         -5.05435         -1.36748          1.19679
             -115              100              475         0.106886         0.341987          10.3417         -8.79252         -0.90042          1.54217
             -115              100              480         0.208033         0.286809          6.98478         -11.6061        -0.358549           1.7278
             -115              100              485         0.285006         0.202816          2.89613         -13.1687         0.208227          1.73054
             -115              100              490         0.329577          0.09986         -1.46255         -13.2971         0.737066          1.55275
             -115              100              495         0.340821       -0.0107221         -5.66194         -12.0963          1.18366          1.22807
             -115              100              500         0.313337        -0.116853         -9.17677         -9.51668          1.48596         0.775925
             -110              100                0          6.47791          35.4911          52.4278          30.7733          4.12065         -3.89593
             -110              100                5          6.29298          35.0181          52.1432          31.1605            4.728         0.871237
             -110              100               10          6.14804          34.0913          51.7258           30.879          5.36247          5.45987
             -110              100               15          6.04197          32.6147          51.0565          29.7112          6.07325          9.53278
             -110              100               20          5.95942          30.8055          50.2349          28.0073          6.83018          13.2937
             -110              100               25           5.8742          28.7088          49.0752          25.7044          7.69098           16.318
             -110              100               30          5.78764          26.4671          47.7452          23.0997          8.60411          18.9711
             -110              100               35          5.66299          24.1789           46.016          20.2118          9.60692          20.9054
             -110              100               40          5.52255          21.8713          44.1213          17.2064          10.6469          22.5416
             -110              100               45          5.32546           19.657          41.7958          14.1439          11.7398          23.5876
             -110              100               50          5.10937           17.474          39.3257          11.0621          12.8505          24.4355
             -110              100               55          4.83263          15.4409          36.4255          8.06169          13.9702          24.8409
             -110              100               60          4.53982          13.4475          33.4115           5.0828          15.0924           25.129
             -110              100               65          4.19186          11.6093          29.9976          2.26213          16.1817           25.099
             -110              100               70          3.83279          9.80232          26.5032        -0.526693          17.2644           25.005
             -110              100               75          3.42926          8.13005           22.665         -3.11852           18.278          24.6844
             -110              100               80          3.01934          6.47714          18.7773         -5.68203          19.2816          24.3313
             -110              100               85          2.57837           4.9267          14.6229         -8.03282          20.1868          23.8129
             -110              100               90          2.13456          3.38562          10.4442         -10.3642          21.0829          23.2794
             -110              100               95           1.6746          1.90985          6.09295         -12.4822           14.269          15.2556
             -110              100              100          1.21394         0.436935          1.73418         -14.5909          7.11805          6.90431
             -110              100              105          1.26389        0.0474817         -3.00977         -14.3409          2.82628          1.36586
             -110              100              110           1.1995        -0.332882         -7.44925         -12.6535          3.11642         0.409956
             -110              100              115          1.02505        -0.671256         -11.1463         -9.62821          3.09662         -0.59047
             -110              100              120         0.756197        -0.931063         -13.6232         -5.53417          2.75162         -1.52699
             -110              100              125         0.428529         -1.09852         -14.7441        -0.874501          2.14493          -2.3173
             -110              100              130        0.0702518         -1.15327         -14.2761          3.91139          1.31598         -2.87124
             -110              100              135        -0.280534         -1.09566         -12.2969          8.28398         0.357801         -3.13487
             -110              100              140        -0.594398        -0.940413         -9.07576          11.8546        -0.636396         -3.10208
             -110              100              145        -0.835468        -0.695451         -4.82431          14.1143         -1.56337          -2.7409
             -110              100              150        -0.989079        -0.395883       -0.0891034          14.9369         -2.33545         -2.11878
             -110              100              155         -1.04479       -0.0691489          4.68938          14.2427         -2.88503         -1.29138
             -110              100              160        -0.990677         0.250935           8.9531          11.9577         -3.12963        -0.331027
             -110              100              165        -0.847321          0.53525          12.3248          8.48533         -3.08036          0.65523
             -110              100              170        -0.625651         0.756577          14.4132          4.09622         -2.72515          1.57633
             -110              100              175        -0.350643         0.892626          14.9536        -0.728728         -2.09787           2.3325
             -110              100              180       -0.0527576         0.940329          14.0095         -5.49321         -1.27724          2.86858
             -110              100              185         0.239061         0.889187          11.5292         -9.67281        -0.328692          3.10852
             -110              100              190         0.495376         0.753449          7.86767         -12.8429         0.642358          3.04605
             -110              100              195         0.696555         0.550732          3.40318         -14.7526          1.55161          2.70003
             -110              100              200         0.817974         0.298588         -1.44433         -15.0623          2.30023          2.07959
             -110              100              205         0.853261        0.0262313         -6.14329         -13.8023          2.81848          1.26156
             -110              100              210         0.797929        -0.237567         -10.1628         -11.0413          3.04225          0.32769
             -110              100              215         0.669999        -0.469022         -13.1789         -7.21715          2.98657        -0.624252
             -110              100              220         0.477243        -0.643714         -14.7886         -2.61051          2.63174         -1.50572
             -110              100              225         0.244075        -0.746691         -14.8529           2.2499          2.02569         -2.22814
             -110              100              230      -0.00560397         -0.77362         -13.4263          6.89831            1.234         -2.73554
             -110              100              235        -0.244856        -0.716108         -10.5131          10.7694         0.325522         -2.95151
             -110              100              240        -0.452795        -0.592569          -6.5826          13.5851        -0.601021         -2.89576
             -110              100              245        -0.604789        -0.409796         -1.92799           14.907         -1.45381          -2.5425
             -110              100              250        -0.691242        -0.193234          2.89684          14.7128         -2.15398         -1.95415
             -110              100              255        -0.705036         0.036288          7.42988          12.9998         -2.63757         -1.18335
             -110              100              260        -0.643503         0.253418           11.139           9.8889         -2.84479        -0.306453
             -110              100              265        -0.521936         0.439961           13.763          5.81373         -2.78882         0.587457
             -110              100              270        -0.346716         0.571187          14.8302          1.09288         -2.43844          1.40375
             -110              100              275        -0.143824          0.64246          14.4312         -3.70489         -1.86909          2.07419
             -110              100              280        0.0681298         0.644305          12.5022         -8.10859         -1.12152          2.52755
